gene_set,num_genes,member_genes,max_amplitude,mean_ZT0,ci_lo_ZT0,ci_hi_ZT0,mean_ZT6,ci_lo_ZT6,ci_hi_ZT6,mean_ZT12,ci_lo_ZT12,ci_hi_ZT12,mean_ZT18,ci_lo_ZT18,ci_hi_ZT18
SPI1 (mouse),81,Optc;Fez1;Pdgfb;Sphk1;Wtip;Ly6e;Srsf5;Frzb;Itga4;Htr1b;Htr2a;Adamts10;Itgb3;Actn2;Cnksr3;Kcns3;Bbs5;Tcap;Gnai1;Plb1;Hnrnpm;Gng2;Fbxl22;Xkr4;Gnl1;Rara;Gramd1c;Cdkn1a;Csf1;Angpt4;Ccdc42;Pecam1;Phactr3;Mthfd1l;Sipa1l3;Rasd1;Col6a6;Plaur;Six4;Upb1;Klf12;F3;Slc25a33;Ust;Aph1a;Mylk4;Ereg;Arsg;Cd14;Tg;Ide;Mnt;Stbd1;Lax1;Plvap;Fam98b;Serpine1;Creb3l1;Agtr1a;Pax1;Eln;Gprasp1;Sulf1;Gramd4;Sema4a;Cyp4f14;Erf;Serpini1;Vwf;Klf2;Lsp1;Antxr1;Pde1c;Dpf1;Aldoa;Sgk1;Stc2;Mapre2;Nr4a2;Espn;Pde4b,0.100896,-3.6e-05,-0.084457,0.089957,-0.052191,-0.130691,0.040681,-0.003682,-0.072832,0.086328,-0.100932,-0.168948,-0.028384
NR3C1 (mouse),55,Optc;Pdgfc;Olfml2a;Itga1;Tspan15;Phgdh;Dync1i2;Hsd17b7;Iigp1;Narf;Fam120c;Trp53inp1;Rara;Angptl4;Snrpn;Fam47e;Ablim1;C1qtnf7;Ifitm3;Apcdd1;Por;Zdhhc23;Hba-a2;Slc4a8;Gbp5;Hsph1;Mboat1;Upp2;Ppp1r3b;Ank3;Ptprd;Capn3;Pak3;Galnt6;Mmp3;Npr3;Sytl5;Hspa1a;Creb3l1;Nxnl2;Tigd4;Tet1;Eln;Fmo4;Abca8a;Slc15a2;Smpdl3b;Slc24a4;Hist1h4d;Eif5a2;Slc46a3;Abra;Pde1c;Dock5;Ect2l,0.100097,-0.037304,-0.152138,0.058427,-0.120196,-0.226839,-0.027077,-0.137402,-0.234256,-0.030327,-0.113879,-0.206351,-0.024919
REL (mouse),71,Pkig;Dusp1;Egln3;Fos;Kcnd3;Myo10;Cdc40;Cyp39a1;Xbp1;Actr3b;Il16;Rrad;Nfil3;Pnpla2;Nudt4;Gem;Fbxl22;Flrt1;Rara;Smoc1;Yipf4;Hipk2;Fam47e;Srgap3;Angpt4;Hmgcs1;Cpt1a;Wdr95;Dnaja1;Cbfa2t3;Ifit3;Gpbar1;Tlr2;Mpp2;Atp1b1;Fgfr2;Mlph;Thra;Klf12;C3;Mboat1;Ctps;Wnk4;Rcor2;Capsl;Rassf4;Penk;Sertad3;Dpep1;Pax1;Tal2;Fmo2;Fmo3;Sema4a;Phlda1;Abca8a;Erf;Irs2;Fam107a;Asph;Eif4a1;Cdo1;Chac1;Nceh1;Igsf9;Adrb1;Fas;Tgfbi;Pde7a;Pde4b;Spry1,0.095413,-0.007593,-0.122595,0.087358,-0.02882,-0.100816,0.053376,-0.103006,-0.193887,-0.016476,-0.045349,-0.127812,0.042163
RBPJ (human),79,Rfx2;Atf3;Lin9;Dpysl2;Prex2;Hes1;Klf12;Baz1a;Pkig;Oplah;Hsph1;Epb41l2;Fos;Vwa3a;F3;Sap30;Npas4;Leo1;Fam13c;Synpo2l;Me3;Ntrk3;Cpne5;Ntn4;Sphkap;Ank3;Ppp1r1b;Tfap4;Sec14l1;Cacybp;Pclo;Cd74;Dpep1;Cacna1d;Ets1;Plb1;Prodh;Myocd;Bmp2;Npr3;Wnt4;Rrm2;Cry1;Lnx1;Sytl5;Cd9;Nr1d1;Sqle;Unc119;Rara;Rnf145;Rnf152;Sulf1;Gpr146;Slc8a1;Tmem38b;Fkbp5;Sbsn;Igfbp6;S100a7a;Srgap3;Hmgcs2;Inmt;Wasf1;Vwf;Dnaja1;Prr5l;Tub;Pcp4l1;Aldoa;Sgk1;Cited4;Rgs17;Lox;Nr4a1;Wnt16;Hist1h1c;Camk2b;Chsy1,0.094685,-0.137044,-0.231969,-0.053129,-0.05482,-0.136505,0.026701,-0.042358,-0.116811,0.0269,-0.073104,-0.162466,-0.000971
FOXL1 (human),209,Mthfd2;Cryab;Sdf2l1;Rapgef5;Pcyt2;Bmf;Tnfrsf21;Unc5d;Rin3;Bbs5;Cacybp;Kit;Ccnb1ip1;Ets1;Gfod1;Pcgf5;Homer2;Tef;Ndfip1;Rara;Cdkn2b;Cdkn1a;Nampt;Fkbp4;Papss2;Ablim1;Ppef1;Dnajb2;Dnaja1;Apcdd1;Arrdc3;Ifit3;Zdhhc23;Atp1b1;Nol3;Cdh16;Lrrtm3;Dcn;Mlph;Chsy1;Stard4;Pcdhga10;Slc5a3;Hes6;Lxn;Hsph1;Foxs1;Gk;Slc25a33;Bdnf;Mgp;Chordc1;Capsl;Arsg;Tg;Pcsk5;Mme;Per3;Per2;Sertad4;Lax1;Dpep1;Klhl31;Bmp3;Bmp2;Rbm24;Pik3r3;Tbc1d1;Fam98b;Mvd;Lama2;Asb5;Hrct1;Rnf152;Enkur;Spire1;Irs2;Wasf1;Irx3;Smpdl3b;Rhebl1;Hist1h4c;Nceh1;Gpm6a;Gpm6b;Pde1c;Hist1h3e;Patz1;Pcp4l1;Aldoa;Sgk1;Acvrl1;Nqo1;Fas;Ephx1;Tmem108;Hspa8;Nfkbia;Hspb1;Hist1h1e;Pde4b;Palld;Hspd1;Pdgfb;Gata3;Ism1;Sult1a1;Cdkl5;Pgm2l1;Itga1;Itga4;Ahsa1;Myo10;Itgb3;Actn2;Epb41;Cpne5;Sec14l1;Nfil3;Tfap2b;Asap2;Higd1a;Mknk2;Atf7ip;Grem2;Trib3;Rnd3;Hnrnpm;Hnrnpd;Nr1d1;Gnl1;Slc8a1;Slc8a3;Tmem38b;Snrpn;Yipf4;Rab36;Pf4;Frmd4a;C1qtnf7;Angpt2;Snrnp48;Ccdc60;Sik1;Por;Maged2;Tlr2;Limd1;Mpp6;Ptger3;Hfe;Wnt16;Hapln1;Il15ra;Wee1;Colec11;Rfx2;Tmem82;Psmd9;Klf15;Fermt2;Mrpl27;Tmem26;Ptgs2;Sap30;Has3;Hsp90aa1;Lrrk1;Prc1;Ntn4;Ank3;Rassf2;Id4;Lmcd1;Zfr;Dpy19l3;Popdc3;Cd74;Pak3;Galnt6;Vcan;Lnx1;Hspa1b;Enpep;Tigd4;Mthfr;Ier3;Tet1;Prss12;Trim2;Fmo2;Fmo3;Rspo3;Dgkh;Cacnb2;Rcan1;Rhobtb1;S100a7a;Slc37a2;Serpini1;Dusp14;Klf9;Clec2d;Adrb1;Mapre2;Zfp36l2;Stil;Espn;Ncald,0.094521,0.018402,-0.029293,0.07726,-0.076119,-0.127322,-0.016045,-0.035104,-0.07987,0.011688,-0.041606,-0.096388,0.008735
KLF5 (human),84,Slc5a3;Micall2;Hes6;Klf11;Klf12;Vps13a;Fermt2;Pkig;Ism1;Dusp8;Rapgef5;Kcnc4;Lrrc32;Nanos1;Spsb1;Zbtb16;Cdc25b;Foxo3;Hsp90b1;Olfml2a;Ahsa2;Adamts10;Marcksl1;Mfsd10;Cnksr3;Ppp1r1b;Actr3b;Rassf3;Tspan9;Ccdc112;Mrps6;Ccdc107;Socs2;Mme;Fhod3;Proca1;Inhbb;Mxd4;Galnt6;Gpcpd1;Irf7;Npr3;Rrm2;Rbm38;Tef;Hspa1a;Fam120c;Fzd4;Tesc;Pqlc3;Angptl4;Gramd4;Nampt;Adamtsl5;Fkbp4;Rbbp4;Usp2;Cys1;Erf;Spire1;Irs2;Ankrd12;Ccdc42;Phactr3;Irx3;Cpt1a;Smpdl3b;Tub;Pfn1;Cbfa2t3;Banp;Igsf8;Cited2;Gdpd5;Atp1b1;Stil;Efna1;Caprin2;Usp42;Espn;Hspa8;Axin2;Cldn7;Spry1,0.093642,-0.007181,-0.108288,0.105606,-0.100824,-0.173955,-0.028597,-0.084792,-0.152481,-0.003991,-0.065739,-0.140728,0.013211
FOXJ1 (human),66,Stard3;Pkig;Zbtb8a;Pdgfc;Sult1a1;Bik;Rasl10a;Srsf5;Rnaseh2b;Pipox;Jam2;Map3k6;Eif4ebp1;Synpo2l;Acp6;Tspan15;Hnrnpa1;Capsl;Il16;Tfap4;Ptprd;Dync1i2;Rftn1;Herpud1;Sertad3;Creg2;Proca1;Klhl31;Capn3;Pak4;Pak6;Ccnb1ip1;Mmp3;Bmp3;Mast4;Fam98b;Lama2;Spata24;Hspa1b;Serpine1;Serpinf1;Nr1d1;Hspa4l;Tesc;Rnf145;Sulf1;Snrpn;Usp2;Cacnb2;Fam107a;Klf9;Nceh1;Gpm6b;Lman2l;Dpf1;Sgk1;Igsf9;Stip1;Mpp2;Vwc2;Lox;Usp42;Hspb1;Plaur;Slc4a8;Ddit3,0.093334,-0.018521,-0.103753,0.06961,-0.111856,-0.192457,-0.016241,-0.075997,-0.175288,0.017936,-0.061485,-0.141756,0.042955
TBP (mouse),90,Mthfd2;Hyou1;Rapgef5;Atad2;Bcas2;Cyp39a1;Phgdh;Bbs5;Pclo;Fam120c;Plk2;Trp53inp1;Angptl4;Usp2;Mamstr;Dnajb4;Dcn;Pcdhga10;Gbp5;Hsph1;Chordc1;Commd8;Ccdc112;Pcsk5;Dynlt1b;Klhl31;Arhgef26;Mmp3;Bmp2;Rbm24;Cygb;Sulf1;Tmem140;Gramd4;Abca8a;Olfr1034;Spire1;Ankrd12;Dhcr24;Vwf;Glrx;Gpm6a;Pde1c;Gng10;Sox9;Sgk1;Arid5b;Baz1a;Pdgfc;Pgm2l1;Ndst3;Dlx6;Cacna1d;Cav1;Nav2;Grem2;Kitl;Slc8a1;Snrpn;C1qtnf7;Hmgcs1;Pir;Plekhg3;Vasn;P4ha1;Rgs7bp;Ptn;Cdk2ap1;Il15ra;Wee1;Spsb1;Peli1;Tm4sf1;Kif20b;Ppp1r3a;Scn2b;Anln;Ptprd;Rgs1;Ddx17;Lnx1;Sytl5;Mthfr;Tm9sf1;Bag3;Clec2d;Tsc22d3;Fibin;Rwdd3;Spry1,0.090496,0.004697,-0.053189,0.081409,-0.006922,-0.073361,0.058186,-0.0858,-0.170386,-0.011498,-0.04845,-0.11175,0.017979
PITX2 (human),138,Vps13a;Pkig;Kcna2;Srsf5;Map3k6;Fbxo31;Crispld2;Actr3b;Herpud1;Ets1;Etv5;Tnfaip6;Armc2;St3gal5;Ndfip1;Xkr4;Smc2;Gja4;Bloc1s1;Cdkn2b;Cdkn1a;Fkbp5;Dnajb4;Phactr3;Ifitm3;Arrdc3;Bambi;Plaur;Clock;Rbm3;Lum;Prex2;Hsph1;Rnft1;Pfkfb3;Aph1a;Me3;Mia;Art3;Ube2g1;Tg;Capn3;Gpcpd1;Rbm14;Rbm44;Lama2;Asb5;Myc;Gipc2;Rnf145;Nmnat2;Enkur;Efhb;Fam107a;Adra1a;Limch1;Uba52;Smpdl3b;Rhebl1;Pfn1;Aldoa;Nqo1;Pde7a;Arid5a;Hspb1;Col8a1;Atf3;Sult1a1;Mecom;Cdkl5;Cenpa;Gmnn;Actn2;Cdc20;Sec14l1;Pnpla2;Nudt4;Nav2;Atf7ip;Trib3;Hnrnpm;Nr1d1;Snrpn;Tle1;Csf1;Ldlr;Frmd4a;Angpt4;Vasn;Lmo4;Hfe;Axin2;Lpin3;Il15ra;Tmem82;Psmd9;Zbtb8a;Tmc7;Prrx2;Hat1;Has3;Synpo2l;Rsad1;Tm4sf1;Scn2b;Cd14;Ptprd;Uspl1;Ide;Lmcd1;Spc24;Creg2;Fdps;Rgs2;Vcan;Samhd1;Parl;Tet1;Prss12;Trim2;Fmod;Sema4a;Sema4c;S100a7a;Serinc3;Dusp18;Prr5l;Lman2l;Dpf1;Banp;Igsf8;Gdf15;Scg5;Stil;Usp42;Ncald;Cldn7;Spry1,0.081127,-0.004455,-0.062541,0.046746,-0.059059,-0.122945,0.005145,-0.004436,-0.064504,0.057316,-0.085563,-0.146955,-0.032713
PPARG (human),152,Pkig;Rapgef5;Lars2;Kcna2;Srsf5;Trim58;Ip6k2;Grap;Actr3b;Herpud1;Pclo;Nexn;Ccnb1ip1;Plau;Eef2k;Tef;Bloc1s1;Cdkn1a;Nampt;Fkbp5;Usp2;Ppef1;Insig1;Xirp1;Arrdc2;Ifit3;Nol3;Dock10;Plaur;Slc4a8;Chsy1;Pdxk;C3;Hsph1;Nanos1;Lrg1;Slc16a9;Fam13a;Lingo1;Me3;Fhl2;Mia;Capsl;Mme;Lax1;Capn3;Bmp3;Irf7;Npr3;Rbm14;Rbm44;Cyp1b1;Gipc2;Rnf145;Nmnat2;Ankrd23;Rbbp4;Slc15a2;Asph;Uba52;Akap5;Gpm6b;Pde1c;Patz1;Nmb;Sgk1;Nqo1;Tgfb2;Dock5;Palld;Hspd1;Atf3;Cenpa;Ndst3;Eif4ebp1;Acp6;Tspan15;Cdc20;Epb41;Aimp2;Sec14l1;Pnpla2;Ypel2;Gem;Narf;Atf7ip;Trib2;Trib3;Hnrnpm;Hnrnpd;Nr1d1;Gnl1;Gramd1c;Tmem38b;Rab20;Ldlr;Hmgn2;Ccdc42;Selenbp1;Adamts8;Cbfa2t3;Por;Klhdc8b;Hfe;Axin2;Wnt16;Idi1;Tmem82;Zbtb8a;Tmc7;Fabp3;Prrx2;Has3;Synpo2l;Lrrk1;Mboat1;Upp2;Ntn4;Scn2b;Tspan4;Cd14;Anln;Ptprd;Id1;Ide;Spc24;Pak6;Fdps;Rgs2;Mast4;Samhd1;Hspa1b;Parl;Serpinf1;Mthfr;Fmo2;Fmod;Sema4a;Cacnb2;Mri1;Dusp18;Clec2d;Prr5l;Fibin;Cilp2;Gdf15;Stil;Usp42;Pdzd2;Ncald;Pik3ip1;Camk2b,0.07825,0.005399,-0.055892,0.064422,-0.06676,-0.131863,-0.004188,-0.026953,-0.083451,0.039211,-0.07285,-0.136605,-0.023133
NFKB1 (mouse),180,Optc;Cryab;Pkig;Kcnb1;Dusp8;Tmeff2;Adam19;Rasl10b;Ly6e;Npas4;Gstt1;Htr2a;Cyp39a1;Crispld2;C4b;Xbp1;Grap;Rrad;Sdc3;Nexn;Ets1;Eef2k;Lasp1;Pcgf5;Adcy7;Sv2a;St3gal5;Trp53inp1;Rara;Adamtsl5;Ckm;Fam47e;Papss2;Tceal6;Usp2;Ppef1;Col14a1;Dnajb2;Phactr3;Dnaja1;Dnaja4;Cebpd;Ifit3;Gse1;Cstad;Atp1b1;Bambi;Trp53bp1;Cdh16;Dbp;Gm3336;Lonrf3;Lonrf1;Plaur;Dcn;Ddit3;Clock;Thra;Defb25;Stard4;Pdxk;Lin9;Prex2;Hes1;Lxn;C3;Lrg1;Rnaseh2b;Hr;Ky;Ust;Aph1a;Mgp;Rcor2;Mrps6;Tg;Ccdc107;Socs3;Socs2;Dynlt1b;Per3;Per1;Sertad4;Mt1;Bmp2;Rbm24;Pik3r3;Rbm38;Maml3;Creb3l1;Tal2;Eln;Gpr146;Rbbp4;Efhb;Fam107a;Txnrd3;Eif4a1;Pfn1;Akap5;Nceh1;Pde1c;Ankrd1;Fas;Arid5a;Hspa5;Nfkbia;Hist1h1c;Acan;Abcb1b;Baz1a;Pdgfc;Ism1;Bhlhe41;Cdkl5;Itga4;Ahsa1;Itgb3;Ccdc80;Fam78b;Csrnp1;Nfil3;Pnpla2;Ypel2;Rem1;Rnd3;Gng2;Smoc1;Rab20;Hmgn2;Frmd4a;Hmgcs2;Plekhg3;Tlr2;Cyp2b10;Mpp6;Cdk2ap1;Fbln7;Hfe;Il15ra;Colec11;Rfx2;Tmem82;Fermt2;Lrrc39;Ptgs2;Prrx2;Has3;Hsp90ab1;Dclk1;Wnk4;Ifi30;Rassf3;Tspan9;Ide;Ano1;Dpy19l3;Cd74;Slc1a4;Vcan;Tnnc1;Unc119;Pax1;Prss12;Rel;Fmo2;Sema4a;Sema4c;Sema5a;Igfbp6;Igfbp5;Klf4;Prr5l;Igsf9;Gdf15;Npy1r;Pdia6;Nr4a2;Nr4a1;Pdzd2,0.077893,-0.007255,-0.06323,0.044944,-0.046436,-0.091363,0.002076,-0.06328,-0.114609,-0.005893,-0.085148,-0.147744,-0.023955
LEF1 (human),211,Mmp14;Bik;Srsf5;Rasl11a;Npas4;Map3k6;Bmf;Tnfrsf21;Unc5d;Txnip;Crispld2;Sphkap;Dync1i2;Chchd10;Htra4;Plau;Cytl1;Tnfaip6;Lasp1;Pcgf5;St3gal5;Gja4;Rara;G0s2;Cdkn1a;Hipk2;Tceal6;Ppef1;Dnajc1;Phactr3;Xirp1;Cpt1a;Dnaja1;Apcdd1;Arrdc3;Zcchc24;Atp1b1;Gsta4;Nol3;Fgfr2;Lpl;Slc4a8;Lum;Prex2;Gbp5;Vwa3a;Gk;Fam13c;Bdnf;Me3;Mmab;Ephb6;Fhl2;Fhl3;Ptprz1;Chordc1;Tagln2;Rcor2;Art3;Zbed5;Tg;Pcsk4;Per2;Stbd1;Dpep1;Proca1;Capn3;Mmp3;Hmgb3;Rbm38;Lama2;Asb2;Maml3;Tmem200b;Rnf145;Eln;Gprasp1;Sulf1;Nmnat2;Phlda1;Efhb;Ndp;Wasf1;Asph;Uba52;Glrx;Akap5;Abra;Nceh1;Pde1c;Gng10;Arl6ip5;Glul;Rpusd4;Sgk1;Acvrl1;Stip1;Ankrd1;Tgfb2;Fas;Elmo1;Pde7a;Manba;Ect2l;Cmtm6;Hspb7;Hspb1;Pde4b;Hist1h1c;Hspd1;Chchd6;Pdgfc;Pdgfb;Sult1a1;Hoxc10;Mecom;Cdkl5;Gmnn;Itga1;Cdc40;Itgb3;Ccdc80;Fam78b;Sec14l1;Nudt4;Tfap2b;Ypel2;Asb10;Cacna1d;Nav2;Fam71a;Cry1;Prelid2;Hnrnpd;Slc8a1;Slc8a3;Rab20;C1qtnf7;Hmgcs2;Angpt2;Hmgcs1;Ccdc42;Pir;Ccdc60;Gpbar1;Ptger3;Ptn;Tiparp;Wnt16;Lpin3;Colec11;Klf12;Abtb2;Zbtb8a;Peli1;Ptgs2;Prrx2;Pipox;Has3;Synpo2l;Upp2;Tm4sf1;Ppp1r3a;Ntn4;Ank3;Ctps;Ifi30;Anln;Id3;Lmcd1;Cd74;Atoh8;Pak4;Pak3;Galnt6;Vcan;Mast4;Ddx17;Prr7;Sytl5;Ahnak;Unc119;Ier5;Ier3;Cyb561;Fmo1;Fmo2;Fmo3;Fmo4;Dgkh;Nkx6-1;Cacnb2;Rcan1;Slc24a4;Prr5l;Antxr1;Chac1;Manf;Inpp5b;Tsc22d3;Rhou;Fibin;Adrb1;Stc2;Mapre2;Serp2;Cilp2;Gdf15;Smad7;Spry1;Camk2b,0.077656,0.001473,-0.055825,0.052968,-0.004841,-0.057115,0.050528,-0.049909,-0.101601,-0.003488,-0.076182,-0.132962,-0.033706
SP1 (mouse),146,Optc;Atf3;Tob2;Dpysl2;Kcnb1;Dusp1;Bhlhe40;Bhlhe41;Kcnc4;Mbd2;Wtip;Npas2;Npas4;Fbxo31;Fbxo30;Ahsa2;Kcnk3;Ntrk3;Myo10;Cpne5;Fam78b;Nrn1;Rrad;Nfil3;Pnpla2;Nudt4;Pkdcc;Cacna1d;Ets1;Lasp1;Trib1;Homer2;Armc2;Tef;Hnrnpd;Nr1d2;Gnl1;Rara;Phf19;Prdm16;Cdkn2c;G0s2;Smoc1;Tmem229b;Nampt;Hipk2;Cpt1a;Plekhg3;Dnaja4;Cebpb;Sik1;Arrdc2;Cbfa2t3;Slc35f5;Limd1;Gse1;Zcchc24;Mpp6;Lmo4;Cdk2ap1;Rasd2;Efna1;Axin2;Lonrf1;Ddit3;Hlf;Thra;Chsy1;Rfx2;Lin9;Slc5a3;Hes1;Klf11;Fermt2;Tmem51;Prrx2;Sap30;Hr;Foxo3;Fam13c;Hsp90aa1;Hsp90ab1;Fhl3;Mapk12;Rcor2;Rassf3;Tspan9;Hivep3;Mrps6;Id1;Id4;Pcsk4;Socs3;Socs2;Zfr;Zfp703;Sertad4;Mnt;Inhbb;Wnt4;Fzd4;Tnnc1;Slc6a6;Hspa4l;Tmem200b;Agtr1a;Pax1;Prss12;Pawr;Rel;Hist2h3c1;Gpr146;Hbegf;Phlda1;Sema5a;Dgkd;Nkx6-1;Igfbp5;Irs2;Irx3;Klf4;Klf2;Pfn1;Eif5a2;Gng10;Banp;Patz1;Tppp3;Igsf8;Mpzl1;Serp2;Fas;Pde7a;Zfp36l1;Zfp36l2;Smad7;Smad6;Nr4a2;Usp42;Espn;Nr4a1;Hspa8;Cmtm6;Camk2b;Hspd1;Acan,0.077173,-0.066217,-0.13606,-0.010208,-0.037944,-0.094064,0.02681,-0.080932,-0.136783,-0.027213,-0.003759,-0.06733,0.063724
RBPJ (mouse),98,Tob2;Sphk1;Hoxc10;Mbd2;Wtip;Rasl11b;Frzb;Olfml2a;Ntrk3;Cdc40;Cpne5;Net1;Kit;Gem;Pkdcc;Narf;Slc41a1;Plb1;Etv5;Lasp1;Homer2;Cd9;Plk2;Xkr4;Gnl1;Rara;G0s2;Dhrs3;Slc8a1;Sncaip;Fam47e;Rab20;Usp2;Ppef1;Frmd4a;Pir;Lbh;Phactr3;Xirp1;Ifrd2;Apcdd1;Mthfd1l;Limd1;Rab6b;Ptger3;Gdpd5;Fgfr2;Idi1;Ngef;Hes1;C3;Lefty1;F3;Ptgs2;Rnaseh2b;Hsp90aa1;Synpo2l;Kif20b;Ppp1r3b;Scn2b;Rgl1;Capsl;Ccdc112;Ide;Rftn1;Plvap;Pak4;Inhbb;Mt1;Irf7;Pik3r3;Rbm14;Wnt4;Asb2;Myc;Cyp1b1;Tm9sf1;Phlda1;Clec3b;Igfbp2;Igfbp5;Rcan1;Efhb;Cdk6;Gm14326;Wasf1;Klf9;Eif4a1;Cdo1;Chac1;Tnnt2;Gpm6a;Igsf9;Nqo1;Tgfb2;Cmtm6;Pde4b;Hist1h1c,0.076675,-0.042642,-0.128444,0.031557,-0.014668,-0.096987,0.067961,-0.091343,-0.157811,-0.011883,-0.055133,-0.128652,0.011287
TFAP2A (human),210,Dpysl2;Oplah;Jun;Dusp1;Kcnb1;Dusp8;Kcnc4;Kcna2;Bik;Neat1;Ly6e;Npas2;Npas4;Pcyt2;Kcnd3;Fbxo31;Bmf;Adamts10;Unc5b;Rin3;Tfap4;Rrad;Kit;Eef2k;Cytl1;Etv5;Lasp1;Rrm2;Gfod1;Xkr4;Smc2;Rara;Cdkn2c;Angptl4;Tmem229b;Adamtsl5;Fkbp4;Col14a1;Dnajb1;Drd1;Dnaja4;Ifrd2;Apcdd1;Sipa1l3;Atp1b1;Lox;Cdh16;Fgfr2;Lonrf3;Clock;Ngef;Pdxk;Slc5a3;Hes1;Hes6;Nanos1;Lag3;Slc25a34;Hr;Foxo3;Pfkfb3;Lingo1;Foxf1;Tagln2;Rcor2;Tnfrsf12a;Mrps6;Csdc2;Pcsk5;Pcsk4;Penk;Per3;Per2;Stbd1;Sertad3;Dpep1;Ndrg1;Prodh;Irf7;Rbm24;Npr3;Hmgb3;Rbm38;Tbc1d1;Rbm44;Cygb;Asb2;Cyp1b1;Slc6a6;Tmem200b;Rnf145;Rnf152;Cys1;Spire1;Irs2;Ankrd12;Adra1a;Irx3;Lsp1;Pfn1;Patz1;Tppp3;Aldoa;Sgk1;Tgfbi;Pde7a;Nfkbia;Tshr;Atf3;Atf4;Cdca8;Pdgfb;Ism1;Sult1a1;Sphk1;Bhlhe40;Bhlhe41;Hoxc10;Cdkl5;Fos;Ndst3;Ccdc85b;Ntrk3;Cirbp;Itgb3;Mfsd10;Epb41;Cpne5;Herc3;Csrnp1;Nrn1;Tcap;Mxd4;Pkdcc;Cacna1d;Cav1;Trib3;Trib1;Hnrnpd;Nr1d2;Gnl1;Pqlc3;Ccdc42;Pir;Wdr6;Sik1;Cbfa2t3;Vasn;Twist2;Sh3pxd2a;Mpp6;Wnt5a;Rasd1;Rasd2;Efnb1;Caprin2;Tiparp;Hapln1;Wee1;Haghl;Micall2;Klf11;Klf12;Fermt2;Fabp3;Tmem51;Zbtb16;Has3;Pim3;Mapk12;Ppp1r1b;Rgl1;Ifi30;Tspan4;Id3;Rftn1;Dpy19l3;Cd74;Scara5;Nxph3;Slc1a4;Inhbb;Wnt4;Prr7;Rel;Cyb561;Tm9sf1;Brd7;Sema4a;Dgkd;Nkx6-1;Igfbp6;Rcan1;Cdk6;Dusp14;Dusp10;Klf4;Slc24a4;Tnni3;Arc;Rhoc;Adrb1;Stc2;Mapre2;Zfp36l2;Smad7;Nr4a2;Nr4a1;Spry1;Camk2b,0.073438,-0.027344,-0.084177,0.034636,-0.091997,-0.138385,-0.053318,-0.100782,-0.154261,-0.056793,-0.051002,-0.105382,0.010432
TFAP2A (mouse),109,Optc;Dusp8;Mecom;Bik;Rasl10b;Ly6e;Npas2;Itga4;Osgin1;Adamts12;Acp6;Ip6k2;Ntrk3;Unc5d;Crispld2;Rin3;Il16;Sdc3;Neu2;Grip2;Asb10;Pkdcc;Plb1;Cytl1;Myocd;Cyp26b1;Lasp1;Mknk2;Trib1;Adcy7;Gng2;Sv2a;Rara;Ckm;Hmgn2;Pitpnm2;Hmgcs2;Pir;Pecam1;Col14a1;Dnajb2;Phactr3;Cpt1a;Apobr;Wdr6;Vasn;Por;Cited2;Rab6b;Lpin3;Idi1;Il15ra;Thra;Stard3;Tmem82;Ngef;Psmd9;Klf12;Lxn;Lrg1;Lag3;Pipox;Has3;Pfkfb3;Fam13c;Hsp90aa1;Ky;Aph1a;Mmab;Hsp90ab1;Dclk1;Mapk12;Ppp1r3b;Ank3;Ppp1r1b;Ifi30;Arsg;Ccdc112;Csdc2;Socs3;Socs2;Ano1;Sertad4;Creg2;Nxph3;Ndrg1;Pak4;Prodh;Rbm24;Rbm38;Lnx1;Myc;Sbsn;Erf;Efhd2;Inmt;Pfn1;Akap5;Dpf1;Banp;Aldoa;Mapre2;Serp2;Gdf15;S1pr3;Smad6;Hspb7;Ncald;Pik3ip1,0.072395,-0.036899,-0.110398,0.029022,-0.028956,-0.096412,0.045994,-0.089015,-0.171235,-0.018,-0.101351,-0.175054,-0.018851
