gene_set,num_genes,member_genes,max_amplitude,mean_ZT0,ci_lo_ZT0,ci_hi_ZT0,mean_ZT6,ci_lo_ZT6,ci_hi_ZT6,mean_ZT12,ci_lo_ZT12,ci_hi_ZT12,mean_ZT18,ci_lo_ZT18,ci_hi_ZT18
E2F1 (human),114,Fxyd6;Mbd1;Atp10a;Kcnj8;Txnip;Trim24;Flywch2;E2f1;Enpp5;Prdm8;Chchd10;Plat;Tef;Btg2;Hells;Fosb;Fkbp4;Insig1;Fgf9;Bcl6;Mcm6;Svil;Gsta4;Pdpn;Wif1;Lox;Slc40a1;Dbp;Ogfrl1;Grin3a;Sirt5;Peg3;Lingo1;Dbf4;Cthrc1;Foxd2;Creld2;Penk;Per2;Ccne2;Per1;Rtp4;Eln;Ankrd37;Ankrd12;Limch1;Arntl;Glul;Podn;Arid3a;Sash1;Hist2h2be;Dtx4;Cxcl5;Chchd2;Atf3;Phka1;Cdca7;Bhlhe40;Bhlhe41;Cdc25b;Dmxl2;Syt15;Hhip;Nfil3;Hhipl1;Fbn1;Nr1d2;Tubb2a;Tubb2b;Dhrs3;Pygl;Frmd4b;Adamts5;Frat2;Apba1;Atf6b;Rasd1;Rasd2;Clspn;Megf10;Wee1;Fam167a;Cadm1;Upb1;Klf15;Abtb2;Tmem37;Hspb11;Fabp5;Ptgs2;Lrrc55;Lepr;Pla2g4a;Ano4;Mid1;Fdps;Wnt2;Bach2;Rad51ap2;Fmo1;Fmo4;Col4a1;Ccl11;Rspo3;Anxa8;Rhobtb1;Efhd1;Gpx3;Sp110;Cmbl;Dixdc1;Nr4a3;Arhgap18,0.306299,0.163597,0.060653,0.270704,-0.142702,-0.254582,-0.043694,0.037924,-0.084308,0.148615,-0.043424,-0.142249,0.043685
NFKB1 (mouse),97,Atp10a;Bok;Trim24;Crispld2;Crispld1;Sub1;C4b;Rnf144a;Lasp1;Fosb;Papss2;Cebpd;Aqp1;Tpx2;Ifit1;Thoc6;Bambi;Pdpn;Dbp;Lonrf1;Clock;Grin3a;Mtmr4;Prex2;Peg3;Ky;Ephb3;Foxd2;Creld2;Socs2;Dynlt1b;Per3;Fkbp1b;Ccne2;Per1;Tmem151a;Sertad4;Acaa2;Mt1;Fam177a;Hist4h4;Fam178b;Creb3l1;Junb;Eln;Tmem158;Zfp28;Ankrd37;Fam107a;Stab1;Arid3a;Fam185a;Sash1;Hspa5;Nfkbiz;Pde3a;Cxcl5;Chchd2;Abcb1a;Neurl1b;Aif1l;Bhlhe41;Slc9a3r1;Chaf1b;Islr2;Nfil3;Ppif;Hhipl1;Car8;Nfatc2;Aifm3;Deptor;Hmgn2;Slco2b1;C1qtnf6;Hmgcs2;Cldn10;Cldn15;Gabre;Lmo2;Shisa2;Lrrc27;Tmco6;Iqgap2;F13a1;Tmem52;Ptgs2;Itih5;Ifi30;Ano1;Cd74;Mthfs;Fmo2;Efhd1;Tnmd;Daglb;Arhgap18,0.304286,0.157682,0.020867,0.305467,-0.146605,-0.258404,-0.025387,0.028283,-0.074996,0.161484,-0.010159,-0.119457,0.116077
Stat3 (mouse),48,Abcb1a;Mrvi1;Fxyd6;Mbd1;Smpd3;Pdcd4;Atp10a;Map3k6;Slc9a3r1;Crispld1;Akr1c14;Hhip;Ikzf4;Syn3;Ifi203;Tubb2b;Cdkn1a;Pcx;Aifm3;Deptor;Hmgcs2;Bcl6;Mcm6;Zfp839;Aqp1;Arrdc4;Tpx2;Ptn;Hgf;Megf10;Rbm3;Upb1;Mtmr4;Mndal;Sfrp1;Foxd1;Sfi1;Socs2;Rgs4;Mt1;Sytl2;Ier5;Emb;Anxa8;Calcrl;Fam107a;Arid3a;Aldh3b1,0.295919,0.029607,-0.162627,0.205766,-0.225851,-0.380774,-0.067582,0.070067,-0.121802,0.247773,0.027064,-0.141413,0.186882
FOS (human),32,Hpgd;Il20rb;Cenpm;Rasl11a;Slc9a3r1;Bok;Per2;Mid1;Cox19;Rgs4;Il6;Hist4h4;Crym;Vim;Nr1d1;Gjb5;Ahsg;G0s2;Papss2;Fgf1;Slco2b1;Angpt1;Inmt;Uba52;Thoc6;Gsta4;Scg3;Hspa5;Nfkbiz;Tiam2;Col8a1;Rbm3,0.294959,0.051454,-0.204349,0.235682,-0.243505,-0.45302,-0.064854,-0.045468,-0.24472,0.182199,0.023787,-0.193367,0.21405
ETS1 (human),134,Sfxn4;Mrvi1;Gstm4;Mmp15;Fxyd6;Mbd1;Gstp1;Atp10a;Npas2;Kcnk2;Sub1;Sphkap;Net1;Enpp5;Prdm8;Ccnb1ip1;Plau;Pld1;Dapk1;Tek;Gas6;G0s2;Angptl4;Cdkn1a;Dio2;Fkbp4;Fgf9;Bcl6;Lbh;Col27a1;Aqp1;Vnn1;Svil;Comp;Lox;Isyna1;Lpl;Tiam2;Aldh1a2;Ogfrl1;Grin3a;Gbp5;Ptch2;Foxs1;Rnasel;Lix1;Peg3;Lingo1;Cthrc1;Fkbp1b;Per2;Taf4b;Klhl13;Trdn;Hist4h4;Rtp4;Fam178b;Fzd4;Slc6a6;Junb;Alms1;Acss3;Limch1;Smpdl3b;Hist1h4i;Arntl;Gng11;Tnfaip8l3;Podn;Ephx2;Hist2h2be;Nfkbiz;Cxcl2;Palld;Hpgd;Neurl1b;Aif1l;Epb41l5;Cenpm;Tcp11l2;Frzb;Slc9a3r1;Dmxl2;Syt15;Cd200;Ghr;Nr1d1;Aifm3;Deptor;Slco2a1;Epyc;Tfdp2;Slco2b1;Thsd4;Por;Cldn15;Apba1;Ptn;Lmo2;Efnb2;Fam83e;Thbs1;Il20rb;Mrpl27;Lefty1;Fabp5;F13a1;Ptgs2;Zbtb16;S100a8;Ccl2;Itih5;Pla1a;Cd74;Mid1;Col5a3;Fdps;Rgs4;Sytl2;Hoxb5;Ccl11;Prss23;Rspo2;Rhobtb1;Gpx3;Daglb;Sp110;Cmbl;Stc1;S1pr3;Arhgap18;Ncald;Scin;Gmppb,0.291365,0.08921,-0.030092,0.195333,-0.134232,-0.219303,-0.051857,0.157133,0.054005,0.278486,-0.006563,-0.095797,0.089728
SP3 (mouse),35,Abtb2;Mmp14;Adam22;Lingo1;Ces1d;Kcnk2;Per3;Col5a3;Bckdha;Mt1;Pik3r6;Ghr;Lasp1;Vim;Anxa3;Mrap;Angptl7;Fosb;Deptor;Fkbp5;Ankrd37;Hmgn2;Adra2c;Slc46a3;Por;Scd2;Efnb2;Sash1;Lpl;Arhgap18;Arhgap22;Hspa5;Pde3a;Ncald;Mlana,0.288698,-0.034456,-0.22584,0.159596,-0.199791,-0.363339,-0.050417,0.088907,-0.082811,0.340023,-0.017109,-0.219069,0.170306
RELA (human),85,Mrvi1;Sdf2l1;Crlf1;Bhlhe41;Gstp1;Cdc25b;Atp10a;Dmxl2;Crispld2;E2f1;Prdm8;Plau;Plat;Hook2;Mknk2;Ptx3;Nr1d1;Plac8;Btg2;Hells;Cdkn1a;Aifm3;Fkbp5;Hmgn2;Tfdp2;Fgf1;Slco2b1;C1qtnf6;Bcl6;Cebpd;Adamts5;Aqp1;Cldn15;Thoc6;Efnb2;Comp;Rasd2;Clspn;Megf10;Dbp;Lonrf1;Ogfrl1;Rbm3;Cadm1;Grin3a;Gbp5;Prkar2b;Tmem37;Fabp4;F13a1;Ptgs2;Kpna2;Slc25a47;Mbp;Hsp90aa1;Lingo1;Ccl2;Cthrc1;Tspan4;Creld2;Hist4h4;Wsb1;Sytl2;Creb3l1;Rpl17;Chst15;Junb;Rspo3;Ccl19;Cys1;Inmt;Clec2d;Uba52;Sp110;Sp100;Arntl;Dixdc1;Glul;Arid3a;Arhgap22;Nfkbiz;Cxcl5;Hebp2;Palld;Chchd2,0.284589,0.031836,-0.105326,0.159185,-0.234965,-0.356355,-0.111295,0.049624,-0.065488,0.164513,-0.094929,-0.19944,0.028525
CBFB (human),19,Sirt5;S100a8;Mid1;Klhl13;Plau;Plat;Chst15;Nr1d2;Hoxb5;Gas6;Rspo2;Fam107a;Cacng7;Adamts5;Dync2h1;Arntl;Dixdc1;Pdk4;Arhgap18,0.271286,0.037387,-0.338738,0.351262,0.224818,-0.068479,0.480232,0.308674,0.043895,0.623182,0.101793,-0.168503,0.346829
NR5A2 (human),98,Sfxn4;Mrvi1;Mmp15;Fxyd6;Dgat2;Fbxo32;Slc36a2;Lgals3;Herpud1;Chchd10;Plac8;G0s2;Cdkn1a;Fgf1;Bcl6;Vnn1;Ppp2cb;Isyna1;Tiam2;Ddit4;Clock;Rbm3;Sncg;Prkar2b;Foxs1;Slc25a47;Peg3;Sfrp1;Klhl31;Bckdha;Pik3r6;Wsb1;Rpl10;Eln;Alms1;Gdf6;Glul;Stab1;Hspa5;Palld;Atf3;Hpgd;Accs;Neurl1b;Phka1;Cdca7;Slc39a11;Syt15;Islr2;Il34;Tcap;Ppif;Nr1d1;Tubb2b;Dhrs3;Aifm3;Deptor;Slco2a1;Epyc;Ldlr;Slco2b1;Adamts5;Ppl;Atp6v0a4;Cldn10;P4ha1;Cldn15;Atf6b;Efnb2;Clspn;Fam167a;Tmem37;F13a1;Tmem52;Lepr;Ccl7;Rsad1;Ifi30;Tspan4;Ano1;Gpam;Rgs4;Wnt2;Sytl2;Chst15;Fmo1;Fmo2;Ccl11;Ccl19;Clec2d;Sp110;Sp100;Tsc22d3;Myh11;Arhgap22;Abcc4;Hebp2;Gmppb,0.267588,0.062513,-0.081575,0.159051,-0.183636,-0.287455,-0.074614,0.083952,-0.032196,0.209441,-0.010723,-0.13436,0.083646
LEF1 (human),128,Sfxn4;Mmp14;Rasl11a;Map3k6;Kcnj8;Slc36a2;Txnip;Ech1;Crispld2;Crispld1;Sphkap;Lgals3;Prdm8;Chchd10;Plau;Plat;Lasp1;Ptx3;Plac8;Hells;G0s2;Angptl7;Angptl1;Cdkn1a;Dio2;Bcl6;Gal3st2;Cpt1a;Aqp1;Vnn1;Ppp2cb;Acyp2;Gsta4;Postn;Isyna1;Lpl;Grin3a;Prex2;Gbp5;Prkar2b;Slc25a47;Cdc42ep3;Peg3;Cthrc1;Foxd1;Per2;Tmem151a;Stbd1;Gclc;Klhl13;Hist4h4;Rnf112;Eln;Emb;Tmem158;Acss3;Ankrd37;Calcrl;Uba52;Glul;Fam180a;Elmo1;Pde3a;Cxcl2;Hspb1;Accs;Phka1;Epb41l5;Crlf1;Cenpm;Slc39a11;Slc9a3r1;Dmxl2;Ttc39b;Cd200;Hhipl1;Ghr;Cry1;Dhrs9;Deptor;Tfdp2;Hmgcs2;Thsd4;Frat2;Atp6v0a4;Cldn15;Ptn;Lmo2;Shisa2;Clspn;Fam83e;Abca1;Abtb2;Il20rb;Tmco6;Ptgs2;Ccl7;Itih5;Pla2g4a;Prg4;Ifi30;Lmcd1;Ano4;Cd74;Mid1;Rgs4;Il6;Sytl2;Hoxb5;Ier5;Fmo1;Fmo2;Fmo3;Fmo4;Ccl11;Tcf21;Ccl19;Cdh4;Igfbp3;Cacng7;Manf;Tsc22d3;Stc2;Adrb2;Abcc4;Hebp2;Scin;Gmppb,0.2664,0.089522,-0.016245,0.191894,-0.176877,-0.254203,-0.094398,0.065319,-0.032612,0.179583,0.033817,-0.075511,0.142492
FOXC1 (human),272,Col13a1;Sdf2l1;Kcna2;Adam22;Npas2;Fbxo32;Kcnj8;Kcnk2;Bok;Slc36a2;Rnf144a;Net1;Lgals3;Slc10a6;Tbx20;Pld1;G0s2;Dio2;Fkbp5;Fkbp4;Bcl6;Svil;Isyna1;Hsph1;C7;Ptch2;Sirt5;Ttll5;Fam13a;Gngt2;Socs2;Rtp4;Rpl10;Rpl17;Eln;Emb;Adra2c;Limch1;Slc46a3;Gng11;Fam180a;Podn;Fam185a;Elmo1;Nfkbiz;Hspb1;Nrip1;Palld;Accs;Cdca7;Dmxl2;Chaf1b;Cirbp;Islr2;Ttc39b;Syn3;Nfil3;Hhipl1;Epyc;Tfdp2;Atp6v0a4;P4ha1;Hgf;Vamp5;Lrrc27;Lepr;Prc1;Prg4;Tspan4;Mid1;Il6;Bach2;Igfbp3;Rhobtb1;Cmbl;Adrb2;Myh11;Ncald;Mlana;Mrvi1;Lypd1;Atp10a;E2f1;Ikzf4;Prdm8;Bloc1s1;Lbh;Coch;Mthfd1l;Arrdc4;Ifit1;Comp;Wif1;Lox;Foxs1;Mbp;Spon2;Spon1;Foxd2;Tac1;Mvd;Lama4;Fzd4;Alms1;Fam107a;Snhg3;Cxcl2;Dtx4;Col8a1;Chchd2;Neurl1b;Cenpm;Slc39a11;Nrtn;Crym;Nr1d1;Nfatc2;Dhrs9;Hmgn2;Frmd4b;Pgf;Hmgcs2;Frat2;Cldn10;Ptn;Cst6;Lmo2;Fam167a;Lefty1;Ano4;Ier5;Mrap;Rad51ap2;Col4a1;Sp110;Dixdc1;Tsc22d3;Scg3;Pcsk1n;Scin;Mmp15;Fxyd4;Fxyd3;Fxyd6;Pdcd4;Flywch2;Cyp26b1;Tef;Tek;Gas6;Btg2;Angptl7;Angptl6;Angptl1;Cdkn1a;Papss2;Insig1;Dync2h1;Vnn1;Bambi;Ddit4;Rbm3;Gbp5;Rnasel;Arsi;Creld2;Sfi1;Ccne2;Stbd1;Gclc;Taf4b;Klhl13;Pik3r6;Daam2;Tbc1d8;Wsb1;Vim;Zfp28;Ankrd37;Ankrd12;Gdf6;Nuak1;Ephx1;Ephx2;Atf3;Epb41l5;Bhlhe40;Bhlhe41;Tcp11l2;Wtip;Syt15;Hhip;Il34;Fbn1;Mknk2;Grem2;Vgll3;Apba1;Shisa2;Efnb2;Upb1;S100a8;Nova1;Fdps;Rgs4;Cpxm1;Sytl2;Mthfs;Tnmd;Daglb;Arhgap18;Arl4d;Txnip;Trim24;Gjb5;Fgf1;Fgf9;Wipf3;Vwc2;Pdpn;Tiam2;Aldh1a2;Clock;Ogfrl1;Kpna2;Peg3;Dbf4;Penk;Per3;Per2;Sertad4;Acaa2;Trdn;Bckdha;Hist4h4;Creb3l1;Smpdl3b;Glul;Hist2h2be;Hpgd;Pgm2l1;Spp1;Nav3;Tubb2a;Deptor;Slco2b1;C1qtnf6;Pecam1;Pi15;Thbs1;Abca1;Lrrc3;Fabp4;Fabp5;F13a1;Zbtb16;Hsp90aa1;Ccl7;Ccl2;Itih5;Lmcd1;Fmo1;Fmo2;Rspo3;Rspo2;Cdh4;Clec2d;Manf;Stc2;Abcc4;Hebp2;Pik3ip1,0.256906,0.100832,0.02157,0.175526,-0.156074,-0.21584,-0.075955,0.087345,0.019359,0.163155,0.005546,-0.05594,0.079708
GATA2 (human),191,Dhdh;Sfxn4;Col13a1;Sdf2l1;Fxyd6;Mbd1;Gstp1;Pdcd4;Fbxo32;Kcnk2;Slc36a2;Flywch2;C4b;Enpp5;Cyp26b1;Tef;Gas6;G0s2;Angptl7;Angptl1;Fkbp4;Insig1;Bcl6;Gal3st2;Dync2h1;Svil;Acyp2;Lonrf1;Hsph1;Fam13a;Creld2;Gngt2;Socs2;Klhl31;Gclc;Taf4b;Klhl13;Tbc1d8;Rtp4;Wsb1;Vim;Rpl10;Rpl17;Rnf112;Eln;Tmem158;Ankrd12;Limch1;Slc46a3;Nuak1;Gng11;Fam180a;Podn;Elmo1;Fam185a;Ephx2;Hspa5;Nfkbiz;Pde3a;Palld;Accs;Cdca7;Epb41l5;Crlf1;Tcp11l2;Wtip;Cdc25b;Plod2;Syt15;Ttc39b;Cd200;Nfil3;Il34;Ghr;Tfdp2;Dna2;Atp6v0a4;Shisa2;Efnb2;Rasd1;Vamp5;Lrrc27;Hspb11;Ptgs2;Lepr;Tspan4;Mid1;Fdps;Rgs4;Cpxm1;Sytl2;Bach2;Mthfs;Igfbp3;Rhobtb1;Tnmd;Daglb;S1pr3;Myh11;Mlana;Lypd1;Atp10a;E2f1;Ccnb1ip1;Ptx3;Plac8;Bloc1s1;Phf19;Hells;Fgf1;Fgf9;Lbh;Mthfd1l;Tpx2;Ifit1;Pdk4;Wif1;Lox;Tiam2;Aldh1a2;Clock;Prex2;Foxs1;Lix1;Slc25a34;Mbp;Cthrc1;Spon2;Spon1;Foxd1;Penk;Fkbp1b;Per3;Bckdha;Hist4h4;Fam107a;Smpdl3b;Arntl;Cc2d2a;Sash1;Hist2h2be;Aldh3b1;Cxcl2;Aif1l;Pgm2l1;Hook2;Cry1;Crym;Tubb2a;Dhrs9;Pygl;Aifm3;Slco2a1;Frmd4b;Slco2b1;Hmgcs2;Por;Cldn10;Cldn15;Cst6;Lmo2;Cadm1;Abca1;Klf15;Il20rb;Mrpl27;Tmco6;Lrrc3;Lefty1;F13a1;Zbtb16;Hsp90aa1;Rsad1;Itih5;Ano1;Wnt2;Enpep;Rad51ap2;Fmo1;Fmo2;Fmo3;Col4a1;Ccl19;Clec2d;Cacng7;Sp110;Manf;Dixdc1;Stc2;Nr4a3;Scin,0.256125,0.08354,-0.006559,0.170784,-0.172585,-0.25688,-0.092516,0.078216,0.002293,0.151376,-0.029986,-0.108721,0.045882
KLF13 (human),42,Tmem37;Bhlhe40;Hspb11;Dgat2;Mbd1;Cdc25b;Pdcd4;Rasl11a;Npas2;Lepr;Mbp;Syt15;Sfrp1;Tspan4;Fkbp1b;Per1;Tcap;Col5a3;Klhl13;Bckdha;Mknk2;Wnt2;Fam178b;Sytl2;Angptl7;Aifm3;Slco2a1;Tfdp2;Fam107a;Slco2b1;Inmt;Lbh;Uba52;Vwc2;Comp;Ephx1;Nr4a3;Megf10;Slc40a1;Gmppb;Pik3ip1;Col8a1,0.238388,-0.001298,-0.23746,0.207399,-0.202438,-0.377549,-0.057947,-0.063188,-0.215594,0.110056,0.03595,-0.110913,0.196267
TCF4 (human),114,Mmp15;Fbxo32;Arl4d;Crispld2;Sub1;Net1;Enpp5;Prdm8;Ccnb1ip1;Ptx3;Tek;Plac8;G0s2;Fosb;Dio2;Bcl6;Lbh;Cpt1a;Tpx2;Vnn1;Edn1;Svil;Vwc2;Gsta4;Lox;Tiam2;Aldh1a2;Clock;Prex2;Hsph1;C7;Prkar2b;Fam13a;Peg3;Spon1;Arsi;Foxd1;Socs2;Fkbp1b;Per2;Per1;Taf4b;Klhl13;Tac1;Hist4h4;Mvd;Emb;Tmem158;Acss3;Calcrl;Limch1;Gng11;Glul;Fam185a;Elmo1;Sash1;Ephx1;Hist2h2be;Dtx4;Neurl1b;Cenpm;Slc39a11;Cdc25b;Plod2;Ttc39b;Syn3;Hhipl1;Ghr;Grem2;Cry1;Nr1d1;Nfatc2;Tubb2b;Dhrs9;Pygl;Ldlr;C1qtnf6;Hmgcs2;Angpt1;Pi15;Frat2;Atp6v0a4;Ptn;Lmo2;Upb1;Hspb11;Lepr;Ccl7;Pla2g4a;Pla1a;Ano1;Cd74;Mid1;Rgs4;Il6;Wnt2;Hoxb5;Rad51ap2;Fmo2;Fmo3;Fmo4;Tcf21;Prss23;Rspo2;Gpx3;Sp110;Manf;Cmbl;Adrb2;Arhgap22;Abcc4;Hebp2;Scin;Gmppb,0.227521,0.091201,-0.021332,0.22306,-0.13632,-0.235149,-0.031564,0.085714,0.001952,0.181723,0.057416,-0.070017,0.178346
TFAP2A (human),96,Fxyd3;Mbd1;Kcna2;Atp10a;Npas2;Slc36a2;E2f1;Cox19;Lasp1;Gas6;Angptl4;Fkbp4;Fgf9;Bcl6;Gal3st2;Aqp1;Svil;Thoc6;Wif1;Lox;Isyna1;Clock;Slc25a34;Peg3;Lingo1;Spon2;Tnfrsf12a;Gngt2;Penk;Per3;Per2;Tmem151a;Stbd1;Tbc1d8;Rpl10;Rnf112;Slc6a6;Junb;Zfp28;Cys1;Adra2c;Ankrd12;Fam180a;Arid3a;Aldh3b1;Atf3;Aif1l;Crlf1;Bhlhe40;Bhlhe41;Tcp11l2;Slc39a11;Syt15;Cirbp;Islr2;Tcap;Ppif;Nr1d2;Tubb2b;Dhrs9;Aifm3;Pgf;Slco2b1;Ppl;Cldn15;Apba1;Shisa2;Efnb2;Rasd1;Rasd2;Fam83e;Wee1;Fam167a;Vamp5;Lrrc27;Hspb11;Tmem52;Zbtb16;Lepr;Nova1;Itih5;Ifi30;Tspan4;Rftn1;Cd74;Mid1;Cntfr;Chst15;Mthfs;Cdh4;Efhd1;Stc2;Myh11;Nr4a3;Hebp2;Gmppb,0.223779,0.018272,-0.117214,0.147935,-0.160783,-0.270773,-0.044798,0.062996,-0.066831,0.170502,0.047124,-0.048531,0.152152
NFIC (human),113,Lypd1;Mmp14;Fxyd3;Fbxo32;Bok;Txnip;Flywch2;E2f1;Net1;Herpud1;Enpp5;Prdm8;Chchd10;Tef;Plac8;Ahsg;Cdkn1a;Bcl6;Mcm6;Dync2h1;Arrdc4;Tpx2;Vnn1;Ifit1;Edn1;Svil;Lox;Isyna1;Dbp;Lonrf1;Rbm3;Mtmr4;Gbp5;Prkar2b;Ttll5;Foxs1;Kpna2;Sfrp1;Tmem86a;Spon2;Per1;Gclc;Taf4b;Trdn;Daam2;Mvd;Rtp4;Fam178b;Creb3l1;Rnf112;Emb;Calcrl;Uba52;Slc46a3;Arntl;Nuak1;Gdf6;Tnfaip8l3;Cc2d2a;Fam185a;Elmo1;Ephx1;Hist2h2be;Aldh3b1;Hspa5;Cxcl5;Palld;Atf3;Accs;Crlf1;Cenpm;Pgm2l1;Cdc25b;Dmxl2;Il34;Cry1;Nr1d1;Tubb2a;Tubb2b;Dhrs9;Hmgn2;Pgf;Tfdp2;C1qtnf6;Thsd4;Adamts5;Lmo2;Rasd2;Clspn;Upb1;Il20rb;Lrrc27;Myoc;Lefty1;Fabp4;Fabp5;Prg4;Tspan4;Rftn1;Ano4;Gpam;Fdps;Mthfs;Fmo4;Tcf21;Dgkb;Inmt;Tnmd;Cacng7;Manf;Tsc22d3;Arhgap18;Ncald,0.214372,-0.021068,-0.141733,0.105093,-0.144678,-0.253936,-0.061332,0.069694,-0.032569,0.194565,-0.039878,-0.145665,0.062606
BCL6 (human),36,Cdca7;Il20rb;Sirt5;Tmco6;Fxyd6;Myoc;S100a8;Fam13a;Chaf1b;Ccl7;Socs2;Mid1;Taf4b;Klhl13;Rgs4;Nav3;Dhrs9;Angptl7;Ccl11;Rspo2;Ldlr;C1qtnf6;Gpx3;Clec2d;Cebpd;Sp110;Arntl;Vnn1;P4ha1;Stc1;Gsta4;Fam185a;Elmo1;Postn;Nfkbiz;Hlf,0.188039,0.221135,0.013201,0.413591,0.033096,-0.15113,0.195142,0.142159,-0.015644,0.359739,0.087491,-0.069688,0.275549
