gene_set,num_genes,member_genes,max_amplitude,mean_ZT0,ci_lo_ZT0,ci_hi_ZT0,mean_ZT6,ci_lo_ZT6,ci_hi_ZT6,mean_ZT12,ci_lo_ZT12,ci_hi_ZT12,mean_ZT18,ci_lo_ZT18,ci_hi_ZT18
NFYA (mouse),64,Sdf2l1;Ly6a;Kcne4;Arl4a;Ext1;Slc10a6;Herpud1;Enpp4;Otud1;Nav2;Ghr;Grem2;Rnd3;Afap1;Hnrnpl;St3gal5;Ehd4;Bloc1s1;Tmem229b;Fam47e;Ifi27l2b;Wdr89;Dync2h1;Arrdc2;Slc22a2;Ifit3;Pdk4;Vwc2;Spcs3;Lmo7;Lpp;Idi1;Scfd2;Rfx2;Zfp292;Nanos1;S100a8;Fam13a;Osbp;Fhl1;Slc25a25;Capsl;Rassf7;Per3;Per1;Ap2a1;Ccdc152;Pak3;Fdps;Gsk3b;Pdlim5;Sulf1;Lpcat3;Plcl1;Rcan2;Klf9;Prr5l;Arntl;Lman2l;Rab33a;Sgk1;Stip1;Arid5a;Kctd9,0.13757,0.157244,0.057848,0.269429,0.019673,-0.07869,0.123204,0.119064,0.024682,0.208756,0.095795,0.027124,0.177204
ETS2 (human),94,Optc;Prkaa2;Prex1;Ar;Nkx3-1;Kcnb1;Nanos1;Mbd1;Mbd2;Gsto1;Heyl;Pgm2l1;Dmd;Map3k1;Frzb;Adora1;Kcne4;Pim1;Itga5;Osgin1;Kcnk1;Kcnk3;Htr2a;Myo10;Fhl1;Bend4;Bend7;Trim24;Tm4sf1;Net1;Rgl1;Tspan9;Tspan5;Lgals9;Tg;Id2;Kalrn;Ctsk;Zfr;Kcnq3;Kcnq5;Klhl31;Pkdcc;Mmp3;Nav2;Ghr;Lasp1;Cpxm1;Lnx1;Scarb2;Actc1;Cck;Asb2;Hspa1b;Tet1;Rara;Gramd1c;Angptl4;Rspo3;Ccl19;Enkur;Fam47e;Ablim1;Slc15a2;Cacnb2;Bag3;Serpini1;Vwf;Asph;Slc24a4;Syne1;Prr5l;Adamts1;Tub;Rhebl1;Sik1;Arrdc2;Ifit3;Edn1;Sgk1;Prmt2;Arhgap29;Fas;Steap3;Rai14;Diaph3;Lox;Cdh16;Arhgap23;Pycr1;Nap1l5;Dtx4;Hk2;Dcn,0.136576,0.054342,-0.049695,0.126822,0.02765,-0.070288,0.12148,0.164226,0.102666,0.240612,0.047521,-0.031187,0.12356
TP53 (human),179,Atf3;Prkaa2;Dpysl2;Samd5;Vps13a;Cdca8;Sult1a1;Mmp14;Bhlhe40;Mecom;Dgat2;Tspo;Map3k5;Kcne4;Itga5;Itga7;Arl4a;Tspan15;Tagap;Hnrnpa0;Trim24;Ech1;Cdc20;Herc2;Egr1;Slc10a6;Csrnp1;Rrad;Cacybp;Capg;Herpud1;Cachd1;Crtc3;Lhfp;Ccnb1ip1;Htra4;Slc41a3;Pcdh11x;Cacna1d;Cnn3;Rpp38;Nav2;Mknk2;Setbp1;Trib1;Cck;Cd9;Fam120c;Prkcd;Stard10;Rbm8a;Cdkn2b;Dhrs9;Angptl4;Cdkn1a;Fkbp5;Fam129a;Ablim1;Ldlr;Frmd4b;Angpt2;Phactr4;Plekhg5;Dnaja4;Cebpd;Arrdc2;Cbfa2t3;Slc22a4;Tnrc18;Zdhhc23;Shisa4;Cdk2ap1;Scube3;Rasd2;Lox;Lpin3;Gpsm2;Dbp;Tcf7l2;Colec11;Stard3;Rfx2;Upb1;Pdxk;Ier5l;Ppargc1a;Ar;Abtb2;Kcnma1;Hsph1;Tmc7;F3;Lrg1;Fabp3;Prrx2;Foxp1;Cdc42ep3;Fam13a;Sat1;Osbp;Mdga2;Pmvk;Dst;Kdelr3;Cxxc4;Bend4;Cnnm3;Bend7;Slc25a25;Dclk1;Kdelr2;Rassf3;Tspan9;Hivep2;Ptprd;Pcsk5;Acaca;Ano4;Ramp2;Mnt;Mid1;Ndrg2;Fdps;Inhbb;Vcan;Clcn7;Gsk3b;Aff3;Pdlim4;Eepd1;Sytl5;Fzd8;H3f3b;Fmo1;Gpr146;Tmem141;Ccl19;Plcl1;Enkur;Dgkd;Cdh3;Cys1;Cacnb2;Rcan1;Serpini1;Nes;Irx3;Slc24a4;Rhebl1;Siah2;Manf;Gadd45g;Stag1;Banp;Tsc22d1;Prmt2;Cmpk2;Mapre2;Fen1;Gdf15;Atg16l2;Rai14;Ephx2;Arid5b;Smad7;Usp42;Usp50;Usp53;Ect2l;Meis2;Camk1d;Kctd9;Fgr;Col8a1;Spry1;Pkd1;Camk2b;Hspd1;Acan,0.135912,0.007778,-0.043073,0.061354,-0.040687,-0.100713,0.008935,0.08909,0.027971,0.146759,0.095226,0.043525,0.136379
SPI1 (human),94,Epb41l5;Nkx3-1;Mbd1;Gsto1;Kcna2;Zswim6;Odc1;Kcne4;Bmf;Cdc20;Arhgef3;Csrnp1;Ophn1;Gem;Slc41a3;Plb1;Myocd;Fam71a;Cry1;Ldb3;Actc1;Tef;Fam120c;Rara;Btg1;Timp3;Dhrs9;Cdkn1a;Lyst;Ckb;Fkbp4;Papss2;C1qtnf2;Echdc3;Rab17;Wdr89;Cep152;Gdpd3;Wnt16;Lpin3;Lonrf3;Mlph;Ppp4r1;Dmd;Slc16a1;Has3;Synpo2l;Mdga2;Foxk2;Dst;Fhl3;Ptprz1;Bend5;Bend7;Slc25a25;Mgp;Ppp1r3a;Chordc1;Ccdc112;Tnfrsf12a;Pcsk5;Acaca;Kif1a;Ctsk;Ccne2;Ap2a1;Osr1;Ndrg2;Klhl31;Atoh8;Rbm24;Aff3;Cpxm2;Scarb2;Sytl5;Asb4;Nxnl2;Mthfr;Tesc;Sulf1;Rnf182;Nkx6-1;Cacnb2;Serpini1;Ddit4l;Gadd45g;Nuak1;Krt18;Stip1;Tgfb2;Smad7;Dock5;Dock8;Sel1l3,0.135569,-0.028393,-0.102932,0.043958,0.107176,0.038953,0.209477,0.106789,0.032086,0.196523,0.078071,0.004821,0.139292
SP3 (mouse),92,Optc;Rbp4;Prkaa2;Abtb2;Ppfibp2;Zfp292;Cryab;Kcnb1;Mmp14;Rapgef4;Rapgef5;Egln3;Kcna5;Tspo;Map3k1;Foxp1;Olfm2;Lingo1;Pmvk;Gapdh;Igf2bp3;Actn2;Cela1;Mgp;Epas1;Hivep2;Lgals9;Pcsk4;Ctsk;Per3;Cachd1;Ndufb11;Ccnd1;Auts2;Plb1;Mt1;Gsk3b;Ghr;Lasp1;Pdlim5;Hnrnpl;Maml3;Gng8;Nxnl2;Kitl;Gja1;Nfatc1;Sulf1;Fosb;Angptl2;Rarg;Fkbp5;Pgr;Cdc14a;Ptpn13;Mfap2;Nes;Serpini1;Phactr3;Rreb1;Plekhg5;Dnaja1;P2rx5;Syne1;Adamts1;Tnni3;Slc46a3;Cbfa2t3;Por;Twist2;Tnrc18;Rab33a;Sgk1;Cited2;Gse1;Rab6b;Susd2;B3gnt8;Mapre2;Scd2;Gdf15;Wnt5b;Npy1r;Fas;Scube3;Efnb2;Lpl;Ubc;Hspb2;Dcn;Pde10a;Ddit3,0.133715,0.073724,-0.009023,0.147188,-0.021093,-0.104536,0.048473,0.03935,-0.03543,0.117159,0.112622,0.044664,0.184095
RELA (mouse),114,Sphk1;Dusp8;Cdkl5;Pgm2l1;Kcna5;Npas4;Acly;Bmf;Gapdh;Fam76a;Rin3;Egr1;Hhip;Cend1;Actr3b;Tmem176b;Ypel2;Cox6a1;Asb10;Auts2;Gem;Pkdcc;Slc41a3;Plb1;Nrtn;Plec;Mknk2;Cd9;Mcam;Stard10;Fosl2;Rara;Rbm8a;Tead1;Tmem229b;Csf1;Rab3a;Mfap2;Mcm6;Dnajb4;Phactr3;Adamts3;Sik1;Mthfd1l;Vav3;Hist3h2a;Avpi1;Sipa1;Zdhhc23;Cdk2ap1;Nol3;Rasd1;Lpp;Cbx4;Gpsm2;Hk2;Ccdc28b;Rbm3;Stard3;Klf13;Vps37b;Tmc7;Gprc5b;Tmem26;F3;Psmb8;Foxp1;Hr;Flnc;Cdc42ep3;Sat1;Pmvk;Dst;Slc25a25;Rassf7;Hivep2;Ccdc107;Pcsk4;Zfr;Per3;Per1;Pak3;Pak6;Rbm20;Rbm24;Lnx1;Cdk14;Chst12;Tmem200b;Tesc;Rnf182;Zfp568;Clec3b;Cdh3;Cys1;Cacnb2;Rcan1;Dhcr24;Slc24a4;Pfn1;Nuak1;Banp;Tsc22d3;Nme3;Tgfb2;Rgs17;Car11;Smad6;Nr4a2;Nap1l5;Nfkbia;Cxcl2;Kctd9;Fgr,0.133706,0.119571,0.042444,0.184383,0.027502,-0.033955,0.097074,-0.014135,-0.078261,0.05898,0.08464,0.0194,0.137441
SREBF1 (human),171,Nebl;Nkx3-1;Jun;Kcnb1;Mmp14;Fxyd5;Pxdn;Bhlhe40;Mecom;Mbd1;Apex1;Pparg;Cenpa;Tspo;Uckl1;Frzb;Map3k5;Mob2;Kcne4;Osgin1;Ahsa2;Arl4a;Khdrbs1;Ip6k2;Myo10;Cirbp;Crispld2;Epb41;Btc;Slc45a4;Hhip;Cend1;Lgals9;Decr1;Arhgef3;Tmem176b;Tcap;Selplg;Herpud1;Gprin2;Crtc3;Asb10;Auts2;Slc41a3;Cacna1d;Nav2;Alpl;Trib1;Actc1;Afap1;Tef;Nr1d1;Nr1d2;Plp2;Tmem229b;Rarg;Tle6;Slco2a1;Fkbp5;C1qtnf2;Dnajc1;Ccdc42;Dnajb1;Plekhg5;Cpt1a;Pi16;Rab17;Cebpd;Syne1;Adamts3;Cep152;Tub;Cth;Arrdc3;Tnrc18;Mpp2;Efna5;Efna1;Lox;Lpl;Cbx4;Pycr1;Wnt16;Wee1;Upb1;Lin9;Slc5a3;C2;Zbtb7c;Gprc5b;Tmem26;Fabp3;Slc16a1;Lag3;Gk;Olfm2;Slc25a33;Rnaseh2b;Has3;Pim3;Hsp90aa1;Dsp;Kdelr3;Fhl1;Rsad1;Alpk1;Ppp1r3b;Ppp1r1b;Rassf3;Tspan4;Ccdc112;Tnfrsf12a;Ccdc107;Rpa1;Per3;Per1;Ramp2;Ap2a1;Zbp1;Klhl29;Mpg;Plvap;Klhl30;Fdps;Acaa2;Gpcpd1;Cpxm2;Wsb1;Hspa1l;Asb2;Enpep;Ahnak;Serpine1;Chst12;Serpinf1;Cyp1b1;Slc6a6;Tmem200b;Glg1;Brd1;Gli1;Clec3b;Cacnb2;Irs2;Il3ra;Vwf;Asph;Uba52;Acsl1;Slc46a3;Ccdc88c;Stag1;Gpm6a;Dpf1;Tsc22d1;Stip1;Cgref1;Mapre2;Atg16l2;Tgfbi;S1pr3;Stil;Smad6;Sh3kbp1;Arhgap23;Usp50;Dtx4;Hebp2;Pde4a;Palld;Camk2b,0.133212,0.123847,0.053651,0.176657,-0.009364,-0.071556,0.042127,0.05358,-0.000823,0.106157,0.096088,0.035522,0.158902
STAT5B (mouse),96,Cdca8;Alkbh7;Oplah;Sphk1;Bhlhe41;Mbd1;Fos;Rasl10b;Cdc25b;Pdcd4;Rasl11a;Bmf;Ahsa1;Actn4;Egr1;Sphkap;Nrp2;Higd1a;Plec;Grem2;Rnd3;Homer2;Mcam;Rrp8;Cfh;Gas7;Stox2;C1qtnf7;Hmgcs2;Pir;Mcm6;Phactr3;Selenbp1;Syne1;Cep152;Ifrd2;Hsbp1l1;Tpx2;Trpm3;Mlf1;Vav3;Cited4;Vwc2;Gsta4;Lpp;Ubc;Tiparp;Axin2;Myh9;Wee1;Rbm3;Pdxk;Mtmr4;Nox4;Hsph1;Fabp3;Serpinb1a;Foxp1;Stk24;Sat1;Mdga2;Plekha7;Alpk1;Itih4;Socs2;Stk17b;Ramp2;Diras2;Zbp1;Trp53;Cd81;Ccnd1;Cpxm2;Pdlim5;Myc;Cyp1b1;Lpcat2;Zfp568;Fam107a;Dusp14;Asph;Tnni3;Ddit4l;Tnnt2;Rhoc;Scd2;Tgfb3;Gdf10;Slx1b;Arid5a;Ephx2;Dock5;Nap1l5;Hebp2;Palld;Pkd1,0.13284,0.0907,-0.008422,0.175533,-0.018808,-0.111247,0.050447,0.055823,-0.048954,0.128175,0.114032,0.045974,0.171169
REPIN1 (human),97,Hspe1;Ngef;Tob2;Dpysl2;Klf13;Zbtb7a;Klf15;Fat1;Cdca8;Sdf2l1;Kcnb1;Sphk1;Dusp8;Gprc5b;Fxyd5;Kcnc4;Heyl;Pparg;Kcna2;Prrx2;Odc1;Foxo3;Pim3;Itga5;Celf4;Foxk2;Cirbp;Cxxc5;Cnnm3;Slc25a25;Actn4;Epas1;Lrp3;Ntn4;Foxf1;Rgl1;Slc45a4;Tspan9;Rassf7;Id2;Ccdc107;Kif1a;Phgdh;Per2;Ano2;Ccne2;Tcap;Cachd1;Ppia;Ndufv3;Lhfp;Sun2;Galnt6;Nav2;Clcn7;Grk5;Eepd1;Dip2c;Rev1;Zmiz1;Fosl2;Unc119;Rrp8;Pawr;Rara;Eln;Tmem141;Sncaip;Dgkd;Usp2;Sema6a;Phactr3;Syne1;Stac;Slc22a4;Vwc2;Sipa1;Map4k4;Arid3a;Fbln5;Efnb2;Comp;S1pr3;Arid5b;Smad7;Smad6;Efna1;Ubc;Tmem108;Hebp2;Dbp;Kctd9;Pde10a;Ddit3;Thbs1;Hspd1;Acan,0.131668,0.001362,-0.066698,0.067761,0.069456,-0.004925,0.142517,0.035278,-0.029228,0.111788,0.13303,0.069329,0.192547
Gata1 (mouse),91,Pdgfb;Sphk1;Mmp11;Slc7a5;Mecom;Pparg;Pdcd4;Bicc1;Kcnk3;Htr2a;Ccdc85b;Unc5b;Epas1;Btc;Slc10a6;Zhx3;Tmem176b;Kit;Selplg;Enpp4;Grip2;Chchd10;Plb1;Nrtn;Plec;Grk5;Rnd3;Homer2;Rev1;Mrgprf;Apol8;Phf19;Gramd1c;Smoc1;Adamtsl1;Fkbp4;Nfix;Lancl3;Phactr3;Plekhg3;Adamts6;Adamts3;Mthfd1l;P4ha1;Limd1;Hip1;Lox;Lpl;Hapln1;Hlf;Nox4;Fgfbp3;Peli1;Has3;Dpt;Fhl1;Cxxc5;Tifa;Ppp1r1b;Capsl;Rassf3;Rassf4;Pdzrn4;Pcsk5;Rftn2;Stk17b;Diras2;Crip1;Sertad4;Creg2;Trp53;Lax1;Bmp3;Pdlim5;Wsb1;Serpinf1;Fzd8;Prr13;Sulf1;Cyp51;Itga10;Vtcn1;Igfbp5;Rcan2;Tgfb3;Ephx2;Dock5;Sh3kbp1;Cxcl2;Negr1;Kctd9,0.131335,0.160293,0.086141,0.262396,0.048635,-0.030706,0.135555,0.028958,-0.059879,0.098788,0.053293,-0.023915,0.131618
USF2 (human),232,Oplah;Nkx3-1;Dusp8;Rapgef4;Mbd1;Kcna2;Bik;Uckl1;Lrch1;Ly6e;Pdcd4;Kcne4;Arl4a;Malt1;Crispld2;Igf1;Btc;Net1;Lgals4;Tfap4;Herpud1;Cachd1;Msx2;Auts2;Slc41a3;Plau;Eef2k;Plec;Pld1;Homer2;Afap1;Tef;Adcy5;Fam120c;Rrp8;Gas7;Tmem229b;Angptl2;Cdkn1a;Fkbp5;Ppef1;Mamstr;Ipo5;Phactr3;Gal3st3;Cpt1a;Dnaja1;Syne1;Tulp1;Tub;Mthfd1l;Arrdc3;Smtn;Slc22a2;Sipa1;Aig1;Nol3;Cdh16;Dbp;Lonrf1;Thra;Lum;Hspe1;Ngef;Ier5l;Slc5a3;Sncg;Gbp3;Nox4;Hsph1;Gprc5b;Nanos1;Heyl;Dmd;Slc16a1;Gk;Slc25a34;Foxo3;Cdc42ep3;Osbp;Me3;Fhl1;Tagln2;Ccdc107;Socs2;Gch1;Per3;Per2;Per1;Acads;Zbp1;Osr1;Lax1;Mpg;Plvap;Klhl30;Lamc2;Asb2;Slc6a6;Ankrd23;Enkur;Ankrd12;Dhcr24;Il3ra;Asph;Uba52;Smpdl3b;Pfn1;Eif5a2;Slc46a3;Arntl;Ccdc88c;Nceh1;Arid3a;Tgfbi;Fam184b;Ephx2;Cxcl2;Hspb1;Pde4a;Spen;Atf3;Pdgfb;Bhlhe40;Bhlhe41;Mecom;Acly;Osgin1;Ogn;Itga7;Khdrbs1;Myo10;Igf2bp3;Actn2;Epb41;Herc2;Slc45a4;Kalrn;Tcap;Vcam1;Gprin2;Otud1;Zfand1;Pkdcc;Pcdh11x;Cacna1d;Rpp38;Alpl;Actc1;Prelid2;Flrt1;Stard10;Nr1d1;Nr1d2;Gramd1c;Slc8a1;Tle6;Frmd4b;Cdc14a;Angpt1;Echdc3;Plekhg3;Selenbp1;Pi16;Ccdc60;Cbfa2t3;Rab6b;Wnt5b;Rasd1;Rasd2;Efna1;Srgn;Cbx4;Axin2;Pycr1;Wee1;Tmem82;Upb1;Klf15;Zbtb7c;Tmc7;Pth1r;Fabp3;Spsb1;Ncan;Prrx2;Olfm2;S100a8;Has3;Nfe2l2;Bend7;Ppp1r3b;Ppp1r1b;Tspan9;Rassf7;Ptprd;Zfr;Rpa1;Stk17b;Cd81;Pak3;Pak6;Aff3;Churc1;Hspa1a;Acot2;Serpine1;Serpinf1;Mthfr;Ptp4a3;Unc119;Cyb561;Fmo4;Sbsn;Igfbp2;Igfbp6;Cacnb2;Rcan2;Bag3;Rreb1;Slc24a4;Prr5l;Tnnt2;Tnnt3;Dpf1;Tsc22d3;Cgref1;Cmpk2;Abcb6;Agap1;Pik3ip1;Camk2b,0.131053,0.132322,0.079742,0.185998,0.001269,-0.051011,0.049621,0.076738,0.031809,0.125671,0.103442,0.047397,0.152065
RUNX1 (human),207,Tob2;Dpysl2;Ppfibp2;Oplah;Nkx3-1;Jup;Mmp14;Fxyd5;Rapgef4;Mbd1;Gsto1;Map3k1;Uckl1;Ly6e;Kcne4;Arl4a;Gapdh;Net1;Selplg;Cachd1;Pcp4;Ndufb11;Msx2;Uba2;Slc41a3;Plb1;Cytl1;Plec;Tnfaip6;Lasp1;Ect2;Pold4;Tef;Cd9;Mrgpre;Gja4;Rara;Gas7;Btg1;Nfic;Cdkn1a;Rarg;Ckb;Fkbp5;Glt8d2;Fam129a;Ablim1;Pitpnm2;Ralgapa2;Wdr89;Tub;Hsbp1l1;Cth;Arrdc3;Smtn;Pdp2;Sipa1;Atp1b1;Aig1;Lox;Lpp;Dbp;Scfd2;Ddit4;Thra;Ccdc28b;Arhgdib;Lum;Rbp4;Mtmr4;Tuba1a;Dmd;Dpt;Osbp;Dst;Ctxn1;Fhl1;Slc25a25;Capsl;Tnfrsf12a;Acaca;Per2;Per1;Lax1;Xk;Mmrn2;Eepd1;Cdk14;Eln;Emb;Gpr146;Gramd4;Phldb2;Erh;Il3ra;Rhebl1;Slc46a3;Arntl;Ccdc88c;Stip1;Podn;Cgrrf1;Sh3kbp1;Tmem108;Hspb7;Pde4a;Fgr;Sult1a1;Wnt9a;Mecom;Tcp11l2;Cdkl5;Pgm2l1;Cdc25b;Adora1;Osgin1;Myo10;Nrgn;Tagap;Cdc20;Herc2;Cend1;Tcap;Morc4;Vcam1;Zfand1;Pcdh11x;Higd1a;Mknk2;Fam71a;Cry1;Ldb2;Rnd3;Hnrnpl;Fbxl22;Stard10;Coq10b;Ehd4;Gramd1c;Pgf;C1qtnf2;C1qtnf7;Angpt1;Pir;P2rx5;Pi16;Rab17;Wdr6;Sorbs1;Wnt5b;Shisa4;Lmo7;Chrna1;Fbln5;Gas2l3;Tiparp;Rfx2;Tmem82;Lsm11;Zbtb7c;Tmc7;Pth1r;Tmem26;Prrx2;S100a8;Nfe2l2;Itih4;Ppp1r1b;Rassf7;Ptprd;Ctsk;Errfi1;Ap2a1;Cd74;Cd82;Pak3;Pak6;Fdps;Gsk3b;Churc1;Hspa1a;Acot2;Nxnl2;Ptp4a3;Hspa4l;H3f3b;Ada;Fmo4;Fmod;Vtcn1;Clec3b;Cdh3;Sema6a;Mustn1;Rreb1;Prr5l;Tnnt3;Banp;Lyve1;Rhoc;Igsf9;Mapre2;Gdf10;Steap3;Abcb6;Kctd9;Camk2b,0.130966,0.133864,0.076921,0.191303,0.002898,-0.050834,0.04861,0.086087,0.034897,0.129665,0.070379,0.012404,0.111983
FOXL1 (human),249,Nebl;Cryab;Sdf2l1;Mmp11;Rapgef5;Apex1;Kcne4;Bmf;Tnfrsf21;Malt1;Gstz1;Rin3;Lgals9;Decr1;Slc10a6;Cacybp;Kit;Cachd1;Ccnb1ip1;Sun2;Pld1;Dapk2;Gfod1;Pcgf5;Homer2;Tef;Gja1;Tpi1;Rara;Gas7;Cdkn2b;Nfic;Cdkn1a;Fkbp4;Fra10ac1;Tceal1;Papss2;Ablim1;Ppef1;Prkg2;Ralgapa2;Dnaja1;Wdr89;Cth;Apcdd1;Arrdc3;Ifit3;Spcs3;Zdhhc23;Atp1b1;Aig1;Nol3;Diaph3;Cdh16;Lpp;Scfd2;Dcn;Mlph;Hspe1;Rbp4;Slc5a3;Hes6;Ar;Hsph1;Foxs1;Tuba1a;Dmd;Gk;Foxp1;Slc25a33;Kpna1;Osbp;Foxk2;Fhl1;Slc25a25;Epha7;Cela1;Mgp;Chordc1;Capsl;Tg;Pcsk5;Per3;Per2;Sertad4;Klhl29;Lax1;Mpg;Klhl30;Klhl31;Acaa2;Bmp3;Rbm24;Asb5;Asb4;Vit;Glg1;Emb;Plcl1;Enkur;Rnf182;Phldb2;Spire1;Erh;Irs2;Wasf1;Irx3;Smpdl3b;Rhebl1;Ddit4l;Nceh1;Gpm6a;Sgk1;Podn;Map4k4;Fas;Rai14;Ephx1;Sh3kbp1;Dock8;Tmem108;Hspa8;Nfkbia;Cxcl2;Hspb1;Palld;Hspd1;Pdgfb;Epb41l5;Sult1a1;Tcp11l2;Cdkl5;Pgm2l1;Nudt10;Tspo;Rchy1;Ahsa1;Myo10;Itgb3;Fam76a;Actn4;Actn2;Epb41;Herc2;Kalrn;Nfil3;Capg;Otud1;Pcdh11x;Higd1a;Ghr;Irak2;Mknk2;Grem2;Rnd3;Rev1;Nr1d1;Gne;Timp4;Tead1;Dhrs9;Slc8a1;Cdc14a;C1qtnf7;Angpt2;Pi16;Pi15;Ccdc60;Pln;Sik1;Sh3bgr;Por;Trpm3;Tnrc18;Tlr2;Limd1;Scube3;Srgn;Wnt16;Lpin1;Hapln1;Il15ra;Wee1;Colec11;Rfx2;Tmem82;Klf15;Kcnma1;Upf1;Tmem26;Ptgs2;Psmb8;Olfm2;Has3;Hsp90aa1;Prc1;Cxxc4;Bend4;Bend5;Alpk1;Kdelr2;Ntn4;Tspan5;Ctsk;Lmcd1;Zfr;Rftn2;Rpa1;Diras2;Cd74;Mid1;Pak3;Kif3a;Galnt6;Vcan;Lnx1;Churc1;Hspa1b;Enpep;Mthfr;Prr13;Anxa5;Tet1;Trim2;Fmo2;Fmo3;Lpcat3;Rspo3;Ccl19;Sema6a;Cacnb2;Rcan1;Rcan2;Rhobtb1;Slc37a2;Serpini1;Dusp14;Rreb1;Klf9;Tsc22d1;Stc1;Vldlr;Mapre2;Atg16l2;Zfp36l2;Myh10;Stil;Usp53;Nap1l5,0.130604,0.077688,0.028868,0.128448,-0.010802,-0.05937,0.043444,0.119802,0.07331,0.161762,0.080738,0.04507,0.113439
NFAT2 (human),74,Optc;Rbp4;Ar;Fat1;Nmt1;Mmp14;Mbd1;Peli1;Dmd;Gk;Prrx2;Frzb;Sat1;Efemp1;Ahsa1;Kcnk3;Dst;Itgb3;Mylk4;Malt1;Trim24;Dclk1;Mgp;Rin2;Net1;Capsl;G2e3;Cd34;Tmem176b;Rftn2;Cacybp;Ano4;Per1;Kcnq5;Ophn1;Acads;Sdhd;Mid1;Ccnb1ip1;Slc41a3;Rpp38;Vcan;Pld1;Cry1;Tnks2;Asb5;St3gal5;Ada;Fmo1;Fmo2;Fmo3;Slc8a1;Fam47e;Fam129a;Ablim1;Rcan1;C1qtnf7;Ptpn13;Dnajc1;Ralgapa2;Prr5l;Adamts6;Dync2h1;Vav3;Sgk1;Stc1;Mapre2;Ryk;Nr4a3;Diaph3;Usp53;Hspa8;Meis2;Clock,0.130426,0.070234,-0.018096,0.158773,-0.01089,-0.101032,0.076315,0.119536,0.044463,0.203605,0.044397,-0.035399,0.112968
UBTF (human),105,Rbp4;Pdxk;Ier5l;Dpysl2;Hes6;Nebl;Jun;Fxyd5;Nanos1;Fos;Tuba1c;Tspo;Slc16a1;Zbtb16;Uckl1;Cdc25b;Foxp1;Npas4;Has3;Kpna1;Thada;Osgin1;Kcnk1;Ip6k2;Gapdh;Fhl1;Actn2;Epb41;Herc2;Tspan4;Decr1;Enah;Tfap4;Ptprd;Ano2;Capg;Crip1;Herpud1;Mnt;Mpg;Ndrg2;Pak6;Pcdh11x;Plau;Cnn3;Nav2;Tnfaip6;Aff3;Eepd1;Ldb2;Hnrnpl;Vit;Prkcd;Stard10;Prr13;Tmem200b;Cyb561;Eln;Smoc1;Gpr146;Rarg;Slc8a1;Slco2a1;Fra10ac1;Igfbp6;Pgf;Cacnb2;Spire1;Rab3a;Angpt1;Dnajb1;Selenbp1;Slc24a4;Syne1;Haus8;Akap5;Tnnt3;Glul;Sh3pxd2a;Prmt2;Sorbs1;Mapre2;Gdpd3;Wnt5a;Aig1;Steap3;Nol3;Myh10;Arid5b;Smad7;Usp42;Fgfr2;Ect2l;Irf2bp2;Pycr1;Meis2;Hspb7;Cxcl2;Agap1;Tcf7l2;Palld;Col8a1;Camk2b;Hspd1;Acan,0.128752,0.147092,0.072532,0.220015,0.01834,-0.04309,0.098769,0.037427,-0.037782,0.111508,0.120384,0.04369,0.184463
SREBF1 (mouse),73,Optc;Sdf2l1;Ly6a;Itga5;Arl4a;Akr1c14;Actr3b;Slc10a6;Arhgef3;Herpud1;Enpp4;Otud1;Sun2;Nav2;Ghr;Grem2;Rnd3;St3gal5;Ehd4;Tmem229b;Fam47e;Pecam1;Ifi27l2b;Plekhg5;Rab17;Wdr89;Dync2h1;Arrdc2;Slc22a2;Ifit3;Vwc2;Pdp2;Spcs3;Lmo7;Lpp;Idi1;Hk2;Scfd2;Rfx2;Zfp292;Nanos1;Lrg1;S100a8;Has3;Osbp;Fhl1;Slc25a25;Rassf7;Pdzrn4;Dynlt1b;Per3;Per1;Ap2a1;Mid1;Ccdc152;Pak3;Fdps;Gsk3b;Eepd1;Trim2;Sulf1;Lpcat3;Plcl1;Rcan2;Serpini1;Klf9;Prr5l;Arntl;Lman2l;Sgk1;Stip1;Arid5a;Kctd9,0.127996,0.123892,0.022657,0.225377,-0.002399,-0.090079,0.101894,0.125597,0.035937,0.216488,0.105827,0.030477,0.18572
