tf_motif,num_genes,member_genes,max_lrt,peak_bin,circ_mean_hour,circ_std_hour,peak_hour
PGR (human),26,Hsph1;Sult1a1;Cox4i2;Ttc39b;Fkbp1b;Ccnb1ip1;Acaa2;Mmp3;Nav3;Aff2;Fdx1;Anxa3;Anxa5;Fmo4;Tceal1;Frmd4b;Inmt;Tsc22d3;Stc2;Cc2d2a;Elmo1;Lpl;Dtx4;Hebp2;Dbp;Ogfrl1,2.307692307692308,1,8.355246306187686,5.632648682213391,3.0
EGR1 (mouse),26,Samd1;Mmp14;E2f1;Rnf144a;Eci2;Hhipl1;Gas1;Fkbp5;Insig1;Lbh;Col27a1;Cldn10;Apba1;Aldh1a2;Klf13;Foxo3;Celf4;Penk;Per3;Tmem151a;Zfp28;Cdh4;Runx1;Nuak1;Stc2;Ephx2,2.307692307692308,6,11.52979284343261,6.213390577545692,13.0
HOXA5 (human),42,Cdca7;Sult1a1;Sdf2l1;Gria4;Bicd1;Ece1;Trim24;Eci2;Slc10a6;Fbn1;Nav3;Dapk1;Hnrnpl;Nr1d1;Nr1d2;Nfatc2;Dio2;Fkbp4;Fgd4;Frmd4b;Pgf;Cpt1a;Vgll3;Ppl;Cldn10;Rab6b;Vwc2;Wee1;Rbm3;Hsd11b1;Cdc42ep3;Tmem86a;Mid1;Aff2;Pik3r6;Clmp;Sytl2;Tmem14a;Ildr2;Snhg3;Rhoc;Mospd2,2.2857142857142856,1,7.222966514691214,6.787964241425241,3.0
ETS2 (human),21,Tmco6;Mbd1;Peg3;Dbf4;Txnip;Trim24;Klhl24;Mmp3;Lasp1;Lnx1;Adm;Nmnat3;P2ry6;Hsf2bp;Gdf6;Ptn;Sipa1l2;Lmo2;Lox;Dtx4;Polm,2.2857142857142856,4,7.693752249842751,5.513017640332756,9.0
ELK4 (human),21,Hpgd;Nmt1;Mbd1;Pdcd4;Bicd1;Efr3a;Sfi1;Klhl13;Sytl2;Fdx1;Nr1d1;Hspa4l;Ankrd37;Tceal1;Slc39a8;Hopx;Insig1;Eif5a2;Ptn;Elmo2;Clock,2.2857142857142856,4,4.777456791838345,7.505918583683259,9.0
MZF1 (human),21,Foxs1;Pdcd4;Npas2;Fbxo32;Creld2;Il34;Tmem176b;Stbd1;Nr1d2;Plac8;Eln;Adm;Mgmt;Hopx;Larp1b;Inmt;Ildr2;P2ry6;Gabre;Rasd2;Hspa5,2.2857142857142856,4,10.515301108304474,6.491068839010689,9.0
POU2F1 (mouse),21,Rnf144a;Il33;Dapk1;Fkbp5;Vwc2;Lpl;Rbm3;Myoc;Fam13a;Peg3;Plekha6;Derl2;Mid1;Aff2;Sytl2;Agtr1a;Ankrd37;Olfr1034;Tsc22d3;Arhgap18;Polm,2.2857142857142856,1,7.16836165225276,5.860811046114666,3.0
CBEPA (mouse),16,Ech1;Nav3;Homer2;Papss2;Cebpd;Gabre;Lmo2;Acyp2;Lix1;Dync2li1;Pla2g4a;Tspan4;Klhl11;Sytl2;Fmo3;Hopx,2.25,2,10.702024530992166,4.808080831183321,5.0
NRF1 (human),16,Mbd1;Pcdh9;Pdcd4;Lingo1;Eci2;Hnrnpl;Tef;Nr1d1;Sqle;Hspa4l;Mcm6;Ildr2;Tppp3;Apba1;Clock;Pkd1,2.25,4,16.03220171188268,6.369864908102217,9.0
GFI1 (human),16,Upb1;Sult1a1;Scp2;Sdf2l1;Il34;Scml2;Anxa8;Fkbp5;Fam107a;Slco2b1;Smpdl3b;Vgll3;Apba1;Acyp2;Hspa5;Tiam2,2.25,2,11.14972998014361,6.692687836931638,5.0
POU2F2 (mouse),32,Rnf144a;Il33;Dapk1;Cry2;Tef;Pi15;Mthfd1l;Cldn10;Vwc2;Atp1b2;Lpl;Aldh1a2;Rbm3;Abca1;Myoc;S100a6;Il4ra;Peg3;Plekha6;Derl2;Mid1;Pik3r6;Lnx1;Sytl2;Agtr1a;Ankrd37;Olfr1034;Klf9;Eif5a2;Tsc22d3;Tgfb3;Polm,2.25,0,6.4584677125818235,6.025741584879458,1.0
BRCA1 (human),16,Mbd1;Cdc25b;Rnf144a;Grap;Eci2;Lgals3;Rere;Insig1;Clock;Ptch1;Hnmt;Dync2li1;Me3;Anxa8;Stc1;Elmo1,2.25,4,6.874671789452493,5.201720715014697,9.0
EGR1 (human),16,Nr1d2;Sqle;Prdx6;Ptch1;Gas1;Ankrd37;Foxo3;Lingo1;Cox4i2;Celf4;Trim24;Nfil3;Rab6b;Per2;Tmem151a;Npr3,2.25,3,11.962870618215643,4.895520387771249,7.0
USF2 (human),81,Mrvi1;Mbd1;Pdcd4;Atp10a;Ece1;E2f1;Eci2;Homer2;Tef;G0s2;Cdkn1a;Fkbp5;Cpt1a;Tulp1;Mthfd1l;Dbp;Lonrf1;Tiam2;Hsph1;Ucp2;Foxo3;Cdc42ep3;Cox4i2;Me3;Ccnl1;Creld2;Per3;Per2;Per1;Tmem151a;Taf4b;Klhl13;Hist4h4;Ankrd37;Sord;Smpdl3b;Eif5a2;Slc46a3;Arntl;Ephx2;Aldh3a1;Cdca7;Bhlhe40;Bhlhe41;Plod2;Ttc39b;Il34;Tcap;Nr1d1;Nr1d2;Nfatc2;Slc39a8;Frmd4b;Tfdp2;Slco2b1;P2ry6;Ppl;Rab6b;Cstb;Shisa3;Rasd2;Wee1;Upb1;Abca1;Tmem37;Myoc;Hsd11b1;Fabp5;S100a6;Lrrc55;Rftn1;Aff2;Sytl2;Fdx1;Serpine1;Ptp4a3;Fmo4;Hsf2bp;Tsc22d3;Stc2;Pik3ip1,2.2222222222222223,4,10.159050254178474,5.202669354076005,9.0
MYOD1 (mouse),27,Bhlhe40;Npas2;Rnf144a;Fbn1;Cry2;Tef;Gas1;Col27a1;Ppl;Lmo2;Rasd2;Col6a6;Lix1;Cdc42ep3;Peg3;Dbf4;Tnfrsf12a;Ano1;Col5a3;Ptp4a3;Eln;Tubg2;Stc1;Stc2;S1pr3;Hebp2;Pkd1,2.2222222222222223,1,8.34914387350575,6.315817869533642,3.0
THRB (human),38,Nmt1;Epb41l5;Mmp14;Bhlhe41;Pdcd4;Rasl11a;Plod2;Gria4;Tmem176b;Cry2;Homer2;Hnrnpl;Tef;Nfatc2;Slc39a8;Pgf;Vgll3;Vwc2;Efnb2;Rasd2;Klf13;Fabp5;Zbtb16;Ucp2;Foxo3;Lingo1;Pla2g4a;Per3;Ccne2;Acaa2;Ptp4a3;Abhd8;Ankrd37;Efhd1;Ephx2;Dtx4;Hebp2;Polm,2.210526315789474,4,10.173295787962488,5.536419041186999,9.0
