gene_set,num_genes,member_genes,max_amplitude,mean_ZT0,ci_lo_ZT0,ci_hi_ZT0,mean_ZT6,ci_lo_ZT6,ci_hi_ZT6,mean_ZT12,ci_lo_ZT12,ci_hi_ZT12,mean_ZT18,ci_lo_ZT18,ci_hi_ZT18
REACTOME_SIGNALING_BY_WNT,31,Wnt16;Csnk2a2;Daam1;Ppp2cb;Tnks2;Pfn1;Psmd9;Wnt5b;Wnt5a;Sox9;Myc;Wnt9a;Sfrp2;Rspo3;Tcf7l2;Ubc;Wnt4;Ryk;Leo1;Axin2;Fzd4;Fzd8;Plcb1;Ror1;Bcl9l;Gng2;Tle1;Ap2a1;Psmb8;Uba52;Gng10,0.176471,0.029294,-0.113521,0.138335,-0.147177,-0.279778,-0.026947,-0.005054,-0.111559,0.123528,-0.000705,-0.111374,0.108352
REACTOME_L1CAM_INTERACTIONS,15,Csnk2a2;Ezr;Dpysl2;Tubb4a;Hspa8;Ncan;Itga10;Scn2b;Ank3;Tuba1a;Tuba1c;Kcnq3;Ap2a1;Itga1;Itgb3,0.163294,-0.191929,-0.356197,0.002424,-0.269582,-0.450242,-0.091264,-0.106288,-0.316533,0.058935,-0.172377,-0.34747,-0.014674
REACTOME_RHO_GTPASE_CYCLE,52,Anln;Prex2;Spen;Ngef;Rock1;Rhobtb1;Fermt2;Pld1;Ophn1;Hsp90aa1;Dsp;Daam1;Dock8;Sh3pxd2a;Arhgdib;Wasf1;Ect2;Arhgef26;Steap3;Hspe1;Rnd3;Rhou;Pik3r3;Stbd1;Prex1;Plekhg3;Pak4;Vav3;Dock10;Pak6;Arhgap29;Fam13a;Diaph3;Iqgap1;Efhd2;Gfod1;Dock5;Dst;Rhoc;Tiam1;Kalrn;Cdc42ep3;Ptpn13;Arhgef3;Ckb;Stip1;Plekhg5;Jup;Net1;Srgap3;Maco1;Arhgap23,0.16283,-0.005912,-0.111474,0.117274,-0.168743,-0.26828,-0.059868,-0.01021,-0.101933,0.068371,-0.082354,-0.156253,0.004566
REACTOME_METABOLIC_DISORDERS_OF_BIOLOGICAL_OXIDATION_ENZYMES,4,Cyp26b1;Fmo3;Cyp1b1;Oplah,0.161488,-0.181772,-0.585528,0.234535,-0.208808,-0.602214,0.131018,-0.34326,-0.617662,-0.094078,-0.330885,-0.609027,-0.038285
REACTOME_GPCR_LIGAND_BINDING,27,Wnt16;Adrb1;Xk;Edn1;Htr2a;Wnt5a;C3;Ramp2;Htr1b;Wnt9a;Pth1r;Wnt4;Adora1;Ihh;Pf4;Npy1r;Tshr;Ccl19;Fzd4;Fzd8;Penk;Drd1;Gng2;Cck;Nmb;S1pr3;Gng10,0.159659,-0.082993,-0.271382,0.092762,-0.034233,-0.213821,0.122334,-0.193892,-0.331131,-0.033925,-0.135834,-0.283675,0.030933
REACTOME_ECM_PROTEOGLYCANS,17,Dcn;Vcan;Tgfb2;Comp;Serpine1;Lama4;Tnr;Tgfb3;Fmod;Ncan;Itga7;Lum;Hapln1;Acan;Lama2;Col6a6;Itgb3,0.153904,-0.359595,-0.509006,-0.170217,-0.398768,-0.539594,-0.230393,-0.372189,-0.559758,-0.202415,-0.244864,-0.390439,-0.089537
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,36,Cd9;Igf1;Hspa5;Itih4;Dgkg;Dgkd;Actn2;Rapgef4;Tgfb2;Timp3;Pdgfb;Timp1;Serpine1;Pfn1;Vwf;Pik3r3;Tgfb3;Srgn;Actn4;Vav3;Thbs1;Manf;Aldoa;Gna14;Tagln2;Pf4;Clec3b;Prkcd;Anxa5;Vegfd;Cfl1;Gng2;Ppia;Gng10;Itgb3;Pecam1,0.13387,-0.004975,-0.1222,0.109801,0.014868,-0.092873,0.129917,-0.119002,-0.220075,-0.022903,-0.092859,-0.196789,0.012679
REACTOME_SIGNALING_BY_NTRKS,22,Pcsk5;Ppp2cb;Mapkapk3;Id2;Id3;F3;Sgk1;Egr1;Egr2;Fosb;Id1;Ntrk3;Tiam1;Rrad;Fos;Id4;Trib1;Bdnf;Ntf3;Irs2;Mapk12;Ap2a1,0.129566,-0.081037,-0.255325,0.069362,-0.191525,-0.303782,-0.06676,-0.082409,-0.203461,0.052826,-0.061959,-0.184169,0.058195
REACTOME_NEURONAL_SYSTEM,43,Camk2b;Actn2;Epb41l2;Homer2;Ncald;Tubb4a;Rab3a;Hspa8;Slc22a2;Epb41l5;Kcnc4;Adcy7;Kcna5;Kcnk1;Glul;Chrna1;Ntrk3;Grip2;Arl6ip5;Ptprd;Nrgn;Kcnma1;Kcnb1;Epb41;Prkaa2;Pdlim5;Cacnb2;Ppfibp2;Tuba1a;Tuba1c;Kcns3;Kcnk3;Adcy5;Syt12;Kcna2;Akap5;Plcb1;Kcnq3;Gng2;Ap2a1;Lrrtm3;Gng10;Gabrq,0.129079,0.000952,-0.138884,0.122521,-0.119591,-0.237992,-0.006041,0.009488,-0.109135,0.120833,-0.101452,-0.184631,-0.022956
REACTOME_PROGRAMMED_CELL_DEATH,19,Fas;Dapk2;Rock1;Hsp90aa1;Dsp;Stk24;Bmf;Unc5b;Psmd9;Kpna1;Stk26;Nmt1;Ubc;Prkcd;Cd14;Plec;Peli1;Psmb8;Uba52,0.090667,-0.107924,-0.284119,0.041319,-0.181723,-0.298917,-0.031106,-0.091057,-0.23969,0.085992,-0.100434,-0.213871,0.029107
REACTOME_NEUTROPHIL_DEGRANULATION,32,Enpp4;Plaur;Slc11a1;Hebp2;Rock1;Pld1;Hsp90aa1;Gstp1;Cmtm6;Dsp;Crispld2;Rab3a;Manba;Hspa8;Stbd1;Plau;Tnfaip6;C3;Bst2;Acly;Tlr2;Iqgap1;Aldoa;Pdxk;Prkcd;Cd14;Lrg1;Jup;Ppia;Hspa1b;Hspa1a;Pecam1,0.089162,-0.089199,-0.193435,0.027594,-0.120352,-0.242645,-0.045791,-0.178361,-0.306012,-0.061272,-0.111729,-0.224629,0.017492
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,53,Dcn;Vcan;Eln;Col23a1;Lamc2;Ntn4;Tgfb2;Pdgfb;Timp1;Comp;Serpine1;Sh3pxd2a;Vwf;Lama4;Lox;Itga4;Efemp1;Tnr;Mfap2;Tgfb3;Fmod;P4ha1;Ncan;Adamts8;Adam19;Itga7;Thbs1;Lum;Fbln5;Itga10;Ctsk;Col8a1;Hapln1;Scube3;Mmp3;Dst;Jam2;Adamts1;Adamts3;Mmp14;Acan;Vcam1;Adamts9;Plec;Col14a1;Optc;Lama2;Col27a1;Dmd;Col6a6;Itga1;Itgb3;Pecam1,0.042873,-0.157394,-0.278979,-0.015376,-0.154226,-0.237501,-0.056061,-0.166607,-0.270772,-0.063928,-0.123734,-0.205826,-0.035134
