gene,male_wt_bf,female_wt_bf,male_ko_bf,female_ko_bf,male_wt_frac_detected,female_wt_frac_detected,male_ko_frac_detected,female_ko_frac_detected
Nudt3,-14.383883,-34.07939,-18.909199,-6.6721883,0.2260869565217391,0.2248447204968944,0.2350931677018633,0.2440993788819875
Nudt4,34.66213,-190.34991,-82.604164,75.89551,0.9107660455486544,0.9062111801242236,0.9144927536231884,0.9134575569358178
Nudt5,-7.25768,-9.970324,-7.1200542,-8.492068,0.1089026915113871,0.1047619047619047,0.10175983436853,0.1141821946169772
Nudt6,-2.6950433,-20.61425,-13.049086,-9.445163,0.0510351966873706,0.0548654244306418,0.0581780538302277,0.0606625258799171
Nudt7,-6.6590405,-1.1733161,-7.786234,-11.085324,0.0448240165631469,0.0429606625258799,0.0504140786749482,0.0539337474120082
Nudt8,-16.647284,-6.5483465,-6.417083,-3.44541,0.0649068322981366,0.0725672877846791,0.067287784679089,0.0761904761904762
Nudt9,-32.790504,-39.49917,-41.237617,-12.59454,0.332815734989648,0.3223602484472049,0.341407867494824,0.3497929606625258
Nuf2,0.9962146,6.9618325,-0.36101854,1.0162674,0.0004140786749482,0.0008281573498964,0.0009316770186335,0.0007246376811594
Nufip1,0.41945043,-3.0869262,-11.907896,-14.745867,0.0960662525879917,0.0913043478260869,0.0898550724637681,0.1105590062111801
Nufip2,-14.445381,-30.315367,-20.015293,-18.14579,0.3564182194616977,0.3458592132505176,0.3646997929606625,0.3790890269151138
Numa1,-31.92955,-20.993727,-29.951475,-30.21273,0.3412008281573499,0.3179089026915114,0.3306418219461697,0.3220496894409937
Numb,-11.076418,-22.258652,-11.89793,-27.607388,0.1544513457556935,0.1533126293995859,0.1341614906832298,0.1371635610766045
Numbl,-8.419969,-8.7160015,-7.9241776,-21.936537,0.1539337474120082,0.1360248447204969,0.141407867494824,0.1348861283643892
Nup107,-8.225194,-4.262151,-9.998633,-2.0406327,0.058695652173913,0.0602484472049689,0.0607660455486542,0.0636645962732919
Nup133,-4.6081233,-8.459836,-8.629164,-9.704403,0.0692546583850931,0.0709109730848861,0.0749482401656314,0.0867494824016563
Nup153,-13.588455,-32.951244,-7.5577416,-21.064978,0.184575569358178,0.1802277432712215,0.1768115942028985,0.1834368530020703
Nup155,-9.351857,-5.0052013,-7.6376877,-3.431096,0.0711180124223602,0.065631469979296,0.0749482401656314,0.0679089026915113
Nup160,-6.1132035,-7.1679792,-13.960193,-6.1115074,0.0634575569358178,0.0692546583850931,0.0665631469979296,0.0697722567287784
Nup188,-10.27908,-5.769034,-10.969435,-4.9609876,0.0952380952380952,0.0870600414078675,0.0780538302277432,0.0857142857142857
Nup205,-4.1440344,-7.734174,-6.5040264,-12.261397,0.0903726708074534,0.0770186335403726,0.0899585921325051,0.0896480331262939
Nup210,-0.6570745,-0.7986364,0.14273481,-0.7180146,0.001863354037267,0.0022774327122153,0.0015527950310559,0.00175983436853
Nup210l,0.6462132,-0.43917182,-1.3348644,-3.2909656,0.0028985507246376,0.0027950310559006,0.0046583850931677,0.0037267080745341
Nup214,-11.754367,-13.140377,-7.8503814,-13.64465,0.1853002070393374,0.1661490683229813,0.1511387163561076,0.1717391304347826
Nup35,-9.523942,-6.7686744,-4.2201633,-26.746433,0.093167701863354,0.0950310559006211,0.0952380952380952,0.1112836438923395
Nup37,-0.62557065,-5.3721676,-6.711207,-3.4894118,0.0561076604554865,0.0556935817805383,0.0574534161490683,0.0659420289855072
Nup43,-10.298696,-11.398109,-9.458098,-6.062522,0.0467908902691511,0.0494824016563147,0.0545548654244306,0.0549689440993788
Nup50,-2.9599035,-24.90895,-10.8575735,-12.794934,0.1322981366459627,0.1336438923395445,0.120807453416149,0.1322981366459627
Nup54,-13.453587,-7.290549,-8.193491,-12.602598,0.1565217391304348,0.1550724637681159,0.150103519668737,0.1732919254658385
Nup62,-9.6800165,-18.067965,-14.963862,-13.906542,0.0806418219461697,0.0856107660455486,0.0902691511387163,0.0956521739130434
Nup85,-0.52335876,-16.128485,-24.711525,-12.607264,0.1178053830227743,0.1149068322981366,0.1170807453416149,0.1245341614906832
Nup88,-25.78581,-9.588832,-17.847212,-9.195252,0.2506211180124224,0.2289855072463768,0.2263975155279503,0.2456521739130434
Nup93,-6.214567,-7.741808,-7.3880954,-4.0426707,0.1066252587991718,0.0981366459627329,0.1096273291925465,0.1230848861283643
Nup98,-47.66,-40.276146,-52.96145,-13.352434,0.2308488612836439,0.2038302277432712,0.2330227743271221,0.2348861283643892
Nupl2,-0.9781168,1.1743764,-5.5841193,-7.976768,0.0442028985507246,0.0391304347826087,0.0419254658385093,0.0504140786749482
Nupr1,-220.48079,87.60703,63.189846,364.8328,0.9537267080745342,0.9635610766045548,0.9454451345755692,0.932815734989648
Nupr1l,-4.0959506,9.292216,-2.0265307,-1.8810061,0.0320910973084886,0.0270186335403726,0.0314699792960662,0.0344720496894409
Nus1,-11.270875,-27.237982,-21.04038,-26.410532,0.2975155279503105,0.2698757763975155,0.2902691511387164,0.3046583850931677
Nusap1,3.1767325,-0.15803611,-3.1335523,-1.8219215,0.0056935817805383,0.0050724637681159,0.00527950310559,0.0056935817805383
Nutf2,-10.168598,-5.2734547,0.01033782,-9.479728,0.0292960662525879,0.0316770186335403,0.0198757763975155,0.0212215320910973
Nutf2-ps1,-2.064065,-5.535293,-8.354284,-2.8654318,0.0233954451345755,0.0132505175983436,0.0283643892339544,0.0228778467908902
Nvl,-19.620653,-13.078032,-12.839467,-16.144388,0.1856107660455486,0.170807453416149,0.1537267080745341,0.1578674948240165
Nwd1,1.7687812,0.23101383,-0.47818384,1.4824269,0.0010351966873706,0.0009316770186335,0.0015527950310559,0.0008281573498964
Nxf1,-9.525214,-2.173169,-14.47825,-8.892434,0.1581780538302277,0.1436853002070393,0.1608695652173913,0.1651138716356107
Nxf2,-0.32626095,0.645915,-0.93347204,-1.9099422,0.0010351966873706,0.0009316770186335,0.0009316770186335,0.0008281573498964
Nxn,-30.61267,-43.188972,-41.02047,-32.555546,0.4153209109730849,0.3952380952380952,0.3594202898550724,0.3660455486542443
Nxnl2,4.571994,19.01377,-3.5378141,-2.4101434,0.00703933747412,0.0128364389233954,0.0217391304347826,0.0381987577639751
Nxpe3,-7.146376,0.0036314907,-1.1888493,-0.09195358,0.0078674948240165,0.0064182194616977,0.0067287784679089,0.0079710144927536
Nxpe4,-2.0326276,-1.535829,-1.7833005,-2.724095,0.0083850931677018,0.0090062111801242,0.0094202898550724,0.0062111801242236
Nxph1,-4.0816364,-1.4911113,0.8206109,-4.684358,0.0089026915113871,0.0080745341614906,0.012215320910973,0.0180124223602484
Nxph3,0.5979501,5.5174537,-6.180903,-4.517866,0.0146997929606625,0.0089026915113871,0.0149068322981366,0.0110766045548654
Nxt1,-10.650182,-33.054516,-25.235308,-14.118387,0.1447204968944099,0.1460662525879917,0.1427536231884058,0.1736024844720496
Nxt2,-32.80832,-8.460048,-8.9147,-8.2515955,0.1721532091097308,0.1657349896480331,0.160351966873706,0.1781573498964803
Nyap1,-8.857603,-3.1699998,-5.454923,-4.2797513,0.0337474120082815,0.0252587991718426,0.0292960662525879,0.0234989648033126
Nynrin,-6.8299594,-16.035284,-14.9772215,-5.95257,0.0938923395445134,0.084472049689441,0.091511387163561,0.0884057971014492
Nyx,-0.9058581,0.04482373,-1.1628988,-1.4318146,0.0024844720496894,0.0023809523809523,0.0021739130434782,0.0036231884057971
Oaf,-7.5205255,-13.248738,-10.1521635,-11.61356,0.0772256728778467,0.0767080745341615,0.0665631469979296,0.0703933747412008
Oard1,-24.45027,12.638224,-40.181145,-28.674463,0.2673913043478261,0.2627329192546583,0.308695652173913,0.3227743271221532
Oas1c,-0.13317233,-1.5625747,-2.495709,-1.0515684,0.0143892339544513,0.012111801242236,0.0127329192546583,0.0136645962732919
Oasl2,2.0399435,6.0146365,-3.502692,-1.3207228,0.0036231884057971,0.0036231884057971,0.0059006211180124,0.0065217391304347
Oat,-23.727577,-42.47434,-158.30458,-146.48193,0.9045548654244306,0.910144927536232,0.8898550724637682,0.8976190476190476
Oaz1,-100.01157,-118.123856,-151.02591,-214.72469,0.9809523809523808,0.9801242236024844,0.9836438923395444,0.986231884057971
Oaz2,-21.959015,-16.405643,-32.490654,-47.398746,0.4494824016563147,0.4313664596273291,0.4474120082815735,0.4542443064182194
Obsl1,-4.006409,-10.239001,-15.463259,-8.534268,0.1096273291925465,0.100103519668737,0.1008281573498964,0.1046583850931677
Ocel1,-10.222036,-16.754055,-2.9573588,-13.05004,0.094927536231884,0.0979296066252588,0.0927536231884058,0.110455486542443
Ociad1,-25.48596,-40.981453,-16.628729,-24.66869,0.4611801242236025,0.4464803312629399,0.4618012422360248,0.5119047619047619
Ociad2,-3.4145555,-2.3905811,-6.2994967,-4.108992,0.0192546583850931,0.0177018633540372,0.020807453416149,0.0220496894409937
Ocrl,-15.802339,-9.37741,-20.143799,-8.4172125,0.1613871635610766,0.1463768115942029,0.1495859213250517,0.1571428571428571
Odc1,-76.244125,15.65199,-24.703892,-31.697983,0.4839544513457557,0.4439958592132505,0.4498964803312629,0.4338509316770186
Odf2,-10.421159,-7.8686185,-14.6678295,-12.246129,0.131055900621118,0.1185300207039337,0.1174948240165631,0.1230848861283643
Odf2l,-1.3321474,-9.125167,-3.4301417,-1.2408565,0.0540372670807453,0.0538302277432712,0.0527950310559006,0.0554865424430641
Odf3l1,-1.6146747,0.7989677,-0.42988434,0.082507074,0.0032091097308488,0.0016563146997929,0.0007246376811594,0.0008281573498964
Odr4,-33.41268,-11.697111,-42.33565,-70.24798,0.3524844720496894,0.343064182194617,0.368944099378882,0.3835403726708074
Ofd1,-6.3152947,-9.746391,-8.622909,-4.973711,0.0664596273291925,0.0587991718426501,0.0649068322981366,0.062215320910973
Oga,-29.75002,-39.024582,-18.909622,-17.907862,0.2373706004140786,0.2164596273291925,0.2405797101449275,0.2290890269151138
Ogdh,-61.299137,-79.003426,-51.89437,-29.989645,0.5939958592132505,0.529192546583851,0.5381987577639752,0.5340579710144927
Ogfod1,-18.002651,-6.3899393,-5.729167,-5.222985,0.0988612836438923,0.0847826086956521,0.091407867494824,0.0841614906832298
Ogfod2,-4.4747386,-0.50490975,2.2266073,-7.9029717,0.0775362318840579,0.0770186335403726,0.0761904761904762,0.0832298136645962
Ogfod3,-2.1216388,-7.332324,-5.905599,-10.97463,0.1509316770186335,0.1503105590062111,0.1356107660455486,0.1492753623188406
Ogfr,-6.858799,-9.622761,-3.5247195,-5.020682,0.1059006211180124,0.0969979296066252,0.0822981366459627,0.1002070393374741
Ogfrl1,-2.5383325,-6.96504,-8.33769,-5.121621,0.1550724637681159,0.1478260869565217,0.1342650103519668,0.1407867494824016
Ogg1,-1.796024,-0.025659,-3.8700557,-2.2087946,0.0460662525879917,0.0477225672877846,0.0573498964803312,0.0574534161490683
Ogn,244.46368,282.2948,-386.9971,-218.2686,0.967391304347826,0.9626293995859212,0.9452380952380952,0.9599378881987578
Ogt,-32.230247,-17.820917,-21.875887,-37.19622,0.3370600414078675,0.3169772256728778,0.3148033126293996,0.3283643892339544
Oip5,-1.3051896,-1.2056615,-2.0224354,-1.4512974,0.0014492753623188,0.00175983436853,0.0037267080745341,0.0031055900621118
Oip5os1,-28.252892,-23.50322,-75.38572,-36.055347,0.5191511387163561,0.4964803312629399,0.527432712215321,0.5269151138716356
Oit3,1.4929105,-0.20313154,-0.30765784,0.2521699,0.0014492753623188,0.0011387163561076,0.0007246376811594,0.0016563146997929
Ola1,-21.118418,-57.0372,-43.72124,-10.899349,0.3637681159420289,0.3783643892339544,0.3634575569358178,0.3909937888198758
Olfm1,-6.7430153,-16.303007,-18.514135,-23.10773,0.1982401656314699,0.1803312629399586,0.1987577639751552,0.2
Olfm2,-4.2789035,-2.4791684,-2.569664,4.7470474,0.0152173913043478,0.0135610766045548,0.0116977225672877,0.0092132505175983
Olfml1,-4.083598,-2.1606574,-11.3790245,4.180084,0.0568322981366459,0.0602484472049689,0.0697722567287784,0.0774327122153209
Olfml2a,-5.715383,2.8057375,-4.636221,-8.473195,0.1246376811594203,0.1011387163561076,0.0991718426501035,0.0977225672877846
Olfml2b,-39.08311,-33.20826,-26.583996,-19.683634,0.5130434782608696,0.4811594202898551,0.5004140786749482,0.5495859213250518
Olfml3,-0.4189733,-2.7868643,-3.9926252,-0.586499,0.013871635610766,0.0126293995859213,0.0210144927536231,0.0217391304347826
Olfr1029,-0.06916399,-0.024545696,-0.20937067,1.1901217,0.0013457556935817,0.0013457556935817,0.0009316770186335,0.0012422360248447
Olfr1033,-5.8714576,83.86591,-14.74099,-18.98045,0.5148033126293996,0.4789855072463768,0.4415113871635611,0.4443064182194617
Olfr1034,6.319536,5.375242,-16.886803,20.376427,0.0937888198757763,0.1047619047619047,0.1296066252587991,0.1290890269151138
Olfr1036,-0.6369025,0.2693466,-3.608562,-0.5532656,0.0013457556935817,0.00175983436853,0.0067287784679089,0.0019668737060041
Olfr1124,-2.1136203,1.0893478,2.9437141,2.4691885,0.0033126293995859,0.0023809523809523,0.001863354037267,0.0022774327122153
Olfr1369-ps1,4.2879686,5.9894943,-2.1659455,6.3639355,0.0014492753623188,0.0009316770186335,0.0010351966873706,0.0010351966873706
Olfr172,2.0677495,0.20107722,-1.5113561,-1.503583,0.0013457556935817,0.0007246376811594,0.0021739130434782,0.0022774327122153
Olfr183,-0.802745,-0.5826157,0.32676128,-0.21509956,0.0023809523809523,0.0008281573498964,0.0014492753623188,0.0014492753623188
Olfr212,2.1541367,3.6320539,-1.0956565,-3.2677054,0.0016563146997929,0.0022774327122153,0.0015527950310559,0.0030020703933747
Olfr224,9.392042,1.4087003,-8.311183,-19.876818,0.0918219461697722,0.0691511387163561,0.1231884057971014,0.1126293995859213
Olfr267,-1.3063956,-1.3688732,-3.4767148,-0.46202105,0.0043478260869565,0.0043478260869565,0.0106625258799171,0.0080745341614906
Olfr322,0.4743767,-0.26256076,-0.7041547,0.48021162,0.0009316770186335,0.0007246376811594,0.0009316770186335,0.0016563146997929
Olfr328,0.23358172,7.390163,-4.9621005,6.7621803,0.0092132505175983,0.0064182194616977,0.0145962732919254,0.0110766045548654
Olfr329-ps,-2.3892028,-2.0321503,-11.333167,2.1634672,0.0116977225672877,0.0108695652173913,0.0198757763975155,0.0202898550724637
Olfr330,-2.239596,1.436904,-0.33897448,1.6559597,0.0124223602484472,0.0123188405797101,0.0228778467908902,0.0203933747412008
Olfr558,1.8370506,1.0050747,4.33539,-0.7740774,0.0004140786749482,0.0010351966873706,0.0013457556935817,0.0014492753623188
Olfr57,-0.9661621,1.6347142,2.172367,-0.17513327,0.0014492753623188,0.0005175983436853,0.0010351966873706,0.0008281573498964
Olfr639,-0.33281484,-0.017915575,1.9141568,0.9712382,0.0009316770186335,0.0009316770186335,0.0015527950310559,0.0008281573498964
Olfr655,63.550663,19.5098,8.624101,21.543911,0.0057971014492753,0.0025879917184265,0.0025879917184265,0.00351966873706
Olfr77,2.6537848,-0.17494772,1.635854,-0.40636247,0.0021739130434782,0.0016563146997929,0.0014492753623188,0.0011387163561076
Olfr78,-0.87282014,1.5559546,-0.2599266,-0.24196795,0.0007246376811594,0.0005175983436853,0.0007246376811594,0.0011387163561076
Olfr889,0.42383736,-0.7765227,1.937937,1.4355389,0.001863354037267,0.0011387163561076,0.0009316770186335,0.0014492753623188
Olfr920,-0.70843226,-0.7262451,-1.7769388,3.269879,0.0223602484472049,0.022463768115942,0.0254658385093167,0.0283643892339544
Oma1,-4.5155597,-8.154897,-18.425919,-0.58994496,0.1151138716356107,0.1157349896480331,0.1112836438923395,0.1185300207039337
Omd,-11.838978,21.525145,-6.9075723,5.6174126,0.1663561076604555,0.1665631469979296,0.1701863354037267,0.2502070393374741
Ooep,0.98257005,-1.5188644,-0.27185816,0.22496687,0.0049689440993788,0.0060041407867494,0.0027950310559006,0.0042443064182194
Opa1,-12.639284,-14.256437,-14.804819,-10.457209,0.1771221532091097,0.1717391304347826,0.1782608695652174,0.1821946169772256
Opa3,-12.962248,3.4652374,-8.7857685,0.6734957,0.1760869565217391,0.1393374741200828,0.1391304347826087,0.1325051759834368
Opcml,0.06863716,0.02851184,4.913897,4.0400863,0.0008281573498964,0.0007246376811594,0.0012422360248447,0.0019668737060041
Ophn1,-6.2154155,4.1964126,-8.651642,-8.025117,0.0680124223602484,0.0682194616977225,0.0703933747412008,0.0792960662525879
Oplah,-1.2652432,13.0407095,-6.8919864,-4.541749,0.0577639751552795,0.0585921325051759,0.0440993788819875,0.0440993788819875
Opn1sw,0.54869306,-0.1461675,-1.0958753,-0.13023666,0.001863354037267,0.0014492753623188,0.001863354037267,0.0023809523809523
Opn3,0.17417902,0.99017763,-2.9365242,-2.6039643,0.0082815734989648,0.0084886128364389,0.0068322981366459,0.0092132505175983
Optc,13.761706,4.52277,-10.4078,-24.648756,0.6601449275362319,0.5755693581780539,0.646687370600414,0.632815734989648
Optn,-29.365984,-10.162661,-8.8731365,-5.9215035,0.1489648033126294,0.1265010351966873,0.1385093167701863,0.1299171842650103
Orai1,-2.3918004,10.977811,-17.834278,-5.8042355,0.1418219461697722,0.1371635610766045,0.1204968944099378,0.1401656314699793
Orai2,-7.981778,-0.8482844,-0.833944,-2.0493271,0.0092132505175983,0.00527950310559,0.0105590062111801,0.0085921325051759
Orai3,-13.879187,-16.43321,-34.939075,-36.5153,0.2330227743271221,0.2271221532091097,0.2359213250517598,0.2396480331262939
Orc2,-11.845976,-16.630424,-27.95686,-11.560122,0.136231884057971,0.131055900621118,0.1308488612836439,0.1419254658385093
Orc3,-9.497647,-3.1876535,-13.493453,-5.697994,0.0995859213250517,0.0952380952380952,0.1042443064182194,0.1095238095238095
Orc4,-29.185522,-20.599724,-58.18952,-15.239326,0.2625258799171843,0.2490683229813664,0.272463768115942,0.2902691511387164
Orc5,-8.300793,-4.332872,-3.2838218,-5.662687,0.0510351966873706,0.0460662525879917,0.0514492753623188,0.0496894409937888
Orc6,-20.248556,-15.565894,-6.880005,-9.673231,0.1549689440993789,0.1556935817805383,0.1768115942028985,0.1920289855072463
Ormdl1,0.06722234,-5.5369363,-5.4859366,-7.596442,0.0528985507246376,0.0534161490683229,0.0644927536231884,0.0755693581780538
Ormdl2,-11.106212,-7.7422323,-5.527288,-4.4965806,0.0439958592132505,0.0461697722567287,0.0520703933747412,0.0533126293995859
Ormdl3,-14.550985,-23.359444,-4.7780876,-30.289495,0.3313664596273292,0.3459627329192546,0.3252587991718426,0.3589026915113871
Os9,-30.893011,-45.13312,-34.780243,-14.865255,0.2581780538302277,0.2461697722567287,0.2085921325051759,0.2372670807453416
Osbp,-30.644056,14.879675,-46.42752,-28.817389,0.2955486542443064,0.2799171842650103,0.2472049689440993,0.25175983436853
Osbp2,4.3266163,-1.2737784,1.8709865,4.3834743,0.0038302277432712,0.0047619047619047,0.0083850931677018,0.005175983436853
Osbpl10,-4.3605986,-1.6343828,-4.194557,-1.0769624,0.0110766045548654,0.0087991718426501,0.008695652173913,0.0089026915113871
Osbpl11,-8.40979,-7.136171,-4.067906,-9.150721,0.1365424430641822,0.1177018633540372,0.1182194616977225,0.1349896480331263
Osbpl1a,-26.10729,-12.9843025,-26.956795,-13.781216,0.3213250517598344,0.2938923395445134,0.3238095238095238,0.3420289855072463
Osbpl2,-17.777233,0.20145495,-13.250647,-9.45778,0.1564182194616977,0.1509316770186335,0.1510351966873706,0.1503105590062111
Osbpl3,12.868094,23.44554,-40.92886,-37.67632,0.4417184265010352,0.3959627329192546,0.4487577639751552,0.4100414078674948
Osbpl5,-10.911224,-19.467546,-20.735865,-12.741496,0.2422360248447205,0.2066252587991718,0.2082815734989648,0.187991718426501
Osbpl6,-14.2619505,-7.455424,-12.371773,-3.3916533,0.0725672877846791,0.0721532091097308,0.0555900621118012,0.0650103519668737
Osbpl7,-3.7490768,-2.3156717,-9.276789,-3.0601008,0.0282608695652173,0.0314699792960662,0.0325051759834368,0.0324016563146997
Osbpl8,-13.390181,-16.257202,-13.653557,-8.053745,0.1591097308488613,0.1562111801242236,0.1680124223602484,0.1782608695652174
Osbpl9,-27.403812,-36.283947,-51.02918,-35.040016,0.4755693581780538,0.460351966873706,0.4667701863354037,0.4791925465838509
Oscp1,-0.7195123,-5.138374,-8.350732,-6.2227316,0.0601449275362318,0.0573498964803312,0.0648033126293995,0.0618012422360248
Oser1,-14.271493,-6.333956,-32.826553,-25.019857,0.1756728778467909,0.1875776397515527,0.1787784679089027,0.2419254658385093
