gene_set,num_genes,member_genes,max_amplitude,mean_ZT0,ci_lo_ZT0,ci_hi_ZT0,mean_ZT6,ci_lo_ZT6,ci_hi_ZT6,mean_ZT12,ci_lo_ZT12,ci_hi_ZT12,mean_ZT18,ci_lo_ZT18,ci_hi_ZT18
CBEPA (human),91,Stard4;Atf3;Hes6;Klf11;Cryab;C3;Sult1a1;Bhlhe40;Bhlhe41;Vwa3b;Adam19;Fabp3;Peli1;Lag3;Rasl10b;Foxo3;Npas2;Has3;Pfkfb3;Pim3;Lingo1;Trim58;Kcnk3;Adamts10;Ip6k2;Ntrk3;Ephb6;Cyp39a1;Ppp1r3b;Ntn4;C4b;Ppp1r1b;Id3;Id2;Id4;Sdc3;Bbs5;Per2;Kit;Fhod3;Sertad4;Atoh8;Ccnb1ip1;Slc41a1;Ets1;Cytl1;Atf7ip;Ddx17;Fzd4;Tnnc1;Nr1d2;Xkr4;Ier5;Rara;Rnf152;Fmo1;Fmo3;Fmo4;Plcb1;Tmem140;Adamtsl5;Rspo3;Tle1;Rcan1;Bag3;Serpini1;Phactr3;Ccdc60;Lsp1;Tnni3;Adamts9;Apcdd1;Gpm6b;Pde1c;Dpf1;Banp;Tlr2;Aldoa;Sgk1;Stc2;Sh3pxd2a;Ptn;Pde7a;Fbln7;Rgs17;Hfe;Arid5a;Col6a6;Fgfr2;Dbp;Colec11,0.106691,0.001672,-0.084217,0.074929,-0.105019,-0.175824,-0.027422,-0.104483,-0.164751,-0.037664,-0.054973,-0.144935,0.027374
MIB2 (human),84,Stard3;Upb1;Pdxk;Ier5l;Micall2;Hes6;Vps13a;Jun;Sphk1;Dusp8;Lrrc32;Fos;Tmem51;Npas4;Pim3;Bdnf;Kcnk3;Ccdc85b;Marcksl1;Actn2;Wnk4;Net1;Tagln2;Rgl1;Tspan4;Tfap4;Ptprd;Id1;Ide;Mme;Per1;Nxph3;Capn3;Inhbb;Prodh;Nav2;Rbm24;Npr3;Grk5;Rrm2;Cygb;Spata24;Cck;Gng2;Fibp;Phf19;Eln;Hrct1;Gprasp1;Fmo3;Sulf1;Tm9sf1;Smoc1;Gpr146;Slc8a3;Brd7;Sema4a;Fkbp4;Csf1;Clec3b;Acss1;Insig1;Ccdc42;Phactr3;Lsp1;Prr5l;Tnni3;Adamts9;Pfn1;Vasn;Arc;Pde1c;Rpusd4;Acvrl1;Sh3pxd2a;Cilp2;Tgfb3;Nol3;Efnb1;Arid5a;Ncald;Mlph;Camk2b;Rbm3,0.102562,0.012868,-0.065639,0.087961,-0.089694,-0.156508,-0.020056,-0.02197,-0.093209,0.045423,-0.066188,-0.145221,0.025273
TCF4 (human),205,Fez1;Vps13a;Pkig;Rasl10b;Srsf5;Jam2;Fbxo31;Tnfrsf21;Ip6k2;Bcas2;Unc5d;Crispld2;Net1;Bbs5;Filip1l;Nexn;Ccnb1ip1;Ets1;Eef2k;Cytl1;Tnfaip6;Smc2;Gja4;G0s2;Lyst;Tnc;Ablim1;Tceal6;Usp2;Ppef1;Lancl3;Lbh;Dnajb4;Phactr3;Cpt1a;Apobr;Tub;Apcdd1;Vwc2;Zdhhc23;Gsta4;Lox;Ubc;Lonrf3;Plaur;Dcn;Clock;Stard3;Stard4;Lum;Prex2;Hes1;C3;Hsph1;F3;Lag3;Rnaseh2b;Fam13c;Fam13a;Bdnf;Me3;Ephb6;Mylk4;Chordc1;Mia;Art3;Tg;Socs2;Per2;Per1;Ndrg1;Mmp3;Gpcpd1;Bmp3;Hmgb3;Mvd;Lama2;Myc;Fibp;Rnf145;Gprasp1;Sulf1;Plcb1;Tmem140;Phlda1;Slc15a2;Txnrd3;Dhcr24;Wasf1;Irx3;Limch1;Asph;Lsp1;Glrx;Abra;Gpm6a;Gpm6b;Pde1c;Glul;Pcp4l1;Sgk1;Elmo1;Pde7a;Manba;Ephx1;Arid5a;Cmtm6;Nfkbia;Pde4b;Hspd1;Chchd6;Cdkl5;Cdc25b;Hsp90b1;Itga1;Dlx5;Myo10;Tspan15;Mfsd10;Epb41;Fam78b;Aimp2;Il16;Tfap2b;Myocd;Nav2;Dnah5;Grem2;Cry1;Hnrnpd;Gng2;Nr1d1;Map1a;Slc8a1;Slc8a3;Yipf4;Csf1;Ldlr;C1qtnf7;Srgap3;Hmgcs2;Hmgcs1;Ccdc60;Adamts8;Ptger3;Ptn;Efna1;Axin2;Wnt16;Lpin3;Hapln1;Il15ra;Colec11;Gna14;Upb1;Zbtb8a;Peli1;Pim3;Dclk1;Ntn4;Ank3;Ctps;Rgl1;Rassf2;Hivep3;Cd14;Ptprd;Id3;Zfr;Ano1;Popdc3;Creg2;Cd74;Slc1a4;Pak4;Rgs2;Vcan;Mast4;Ddx17;Lnx1;Prr7;Serpinf1;Tigd4;Cyb561;Fmo2;Fmo3;Fmo4;Clec3b;Nkx6-1;Cacnb2;Rcan1;S100a7a;Dusp10;Klf9;Prr5l;Manf;Lman2l;Banp;Rhou;Fibin;Scg5;Smad7;Smad6;Rwdd3;Spry1,0.102163,0.009929,-0.052461,0.062548,-0.050508,-0.10774,0.011357,-0.092234,-0.151733,-0.049672,-0.057027,-0.096673,-0.009596
PITX2 (human),138,Vps13a;Pkig;Kcna2;Srsf5;Map3k6;Fbxo31;Crispld2;Actr3b;Herpud1;Ets1;Etv5;Tnfaip6;Armc2;St3gal5;Ndfip1;Xkr4;Smc2;Gja4;Bloc1s1;Cdkn2b;Cdkn1a;Fkbp5;Dnajb4;Phactr3;Ifitm3;Arrdc3;Bambi;Plaur;Clock;Rbm3;Lum;Prex2;Hsph1;Rnft1;Pfkfb3;Aph1a;Me3;Mia;Art3;Ube2g1;Tg;Capn3;Gpcpd1;Rbm14;Rbm44;Lama2;Asb5;Myc;Gipc2;Rnf145;Nmnat2;Enkur;Efhb;Fam107a;Adra1a;Limch1;Uba52;Smpdl3b;Rhebl1;Pfn1;Aldoa;Nqo1;Pde7a;Arid5a;Hspb1;Col8a1;Atf3;Sult1a1;Mecom;Cdkl5;Cenpa;Gmnn;Actn2;Cdc20;Sec14l1;Pnpla2;Nudt4;Nav2;Atf7ip;Trib3;Hnrnpm;Nr1d1;Snrpn;Tle1;Csf1;Ldlr;Frmd4a;Angpt4;Vasn;Lmo4;Hfe;Axin2;Lpin3;Il15ra;Tmem82;Psmd9;Zbtb8a;Tmc7;Prrx2;Hat1;Has3;Synpo2l;Rsad1;Tm4sf1;Scn2b;Cd14;Ptprd;Uspl1;Ide;Lmcd1;Spc24;Creg2;Fdps;Rgs2;Vcan;Samhd1;Parl;Tet1;Prss12;Trim2;Fmod;Sema4a;Sema4c;S100a7a;Serinc3;Dusp18;Prr5l;Lman2l;Dpf1;Banp;Igsf8;Gdf15;Scg5;Stil;Usp42;Ncald;Cldn7;Spry1,0.10202,0.003786,-0.070637,0.068488,-0.061506,-0.115337,0.011371,-0.012532,-0.072064,0.040939,-0.098234,-0.161528,-0.042265
ESR1 (human),71,Upb1;Pdxk;C3;Sult1a1;Dusp1;Rnaseh2b;Rasl11a;Npas4;Synpo2l;Tspan15;Fhl2;Mia;Actr3b;Tspan4;Cd14;Tfap4;Id1;Ide;Socs2;Lmcd1;Spc24;Per1;Gnai1;Herpud1;Lax1;Fdps;Ccnb1ip1;Prodh;Myocd;Npr3;Fam98b;Mvd;Trib3;Prelid2;Hnrnpm;Hnrnpd;Hspa1b;Serpine1;Fam120c;Slc16a11;Nr1d2;Fibp;Gnl1;Rnf145;Tle1;Fkbp5;Rab20;Rbbp4;Igfbp6;Cacnb2;Rcan1;Xirp1;Uba52;Por;Lman2l;Ifit3;Inpp5b;Krt18;Aldoa;Fibin;Igsf8;Mpp2;Cilp2;Gdf15;Nol3;Usp42;Idi1;Slc4a8;Hspd1;Gna14;Chsy1,0.098211,-0.00171,-0.108878,0.090308,-0.099921,-0.184471,-0.024341,-0.09204,-0.168353,-0.012439,-0.028989,-0.10117,0.05313
NR3C1 (mouse),55,Optc;Pdgfc;Olfml2a;Itga1;Tspan15;Phgdh;Dync1i2;Hsd17b7;Iigp1;Narf;Fam120c;Trp53inp1;Rara;Angptl4;Snrpn;Fam47e;Ablim1;C1qtnf7;Ifitm3;Apcdd1;Por;Zdhhc23;Hba-a2;Slc4a8;Gbp5;Hsph1;Mboat1;Upp2;Ppp1r3b;Ank3;Ptprd;Capn3;Pak3;Galnt6;Mmp3;Npr3;Sytl5;Hspa1a;Creb3l1;Nxnl2;Tigd4;Tet1;Eln;Fmo4;Abca8a;Slc15a2;Smpdl3b;Slc24a4;Hist1h4d;Eif5a2;Slc46a3;Abra;Pde1c;Dock5;Ect2l,0.09739,-0.041588,-0.141687,0.084202,-0.118776,-0.232618,-0.003483,-0.138978,-0.216568,-0.057955,-0.11652,-0.224511,0.001057
FOXL1 (human),209,Mthfd2;Cryab;Sdf2l1;Rapgef5;Pcyt2;Bmf;Tnfrsf21;Unc5d;Rin3;Bbs5;Cacybp;Kit;Ccnb1ip1;Ets1;Gfod1;Pcgf5;Homer2;Tef;Ndfip1;Rara;Cdkn2b;Cdkn1a;Nampt;Fkbp4;Papss2;Ablim1;Ppef1;Dnajb2;Dnaja1;Apcdd1;Arrdc3;Ifit3;Zdhhc23;Atp1b1;Nol3;Cdh16;Lrrtm3;Dcn;Mlph;Chsy1;Stard4;Pcdhga10;Slc5a3;Hes6;Lxn;Hsph1;Foxs1;Gk;Slc25a33;Bdnf;Mgp;Chordc1;Capsl;Arsg;Tg;Pcsk5;Mme;Per3;Per2;Sertad4;Lax1;Dpep1;Klhl31;Bmp3;Bmp2;Rbm24;Pik3r3;Tbc1d1;Fam98b;Mvd;Lama2;Asb5;Hrct1;Rnf152;Enkur;Spire1;Irs2;Wasf1;Irx3;Smpdl3b;Rhebl1;Hist1h4c;Nceh1;Gpm6a;Gpm6b;Pde1c;Hist1h3e;Patz1;Pcp4l1;Aldoa;Sgk1;Acvrl1;Nqo1;Fas;Ephx1;Tmem108;Hspa8;Nfkbia;Hspb1;Hist1h1e;Pde4b;Palld;Hspd1;Pdgfb;Gata3;Ism1;Sult1a1;Cdkl5;Pgm2l1;Itga1;Itga4;Ahsa1;Myo10;Itgb3;Actn2;Epb41;Cpne5;Sec14l1;Nfil3;Tfap2b;Asap2;Higd1a;Mknk2;Atf7ip;Grem2;Trib3;Rnd3;Hnrnpm;Hnrnpd;Nr1d1;Gnl1;Slc8a1;Slc8a3;Tmem38b;Snrpn;Yipf4;Rab36;Pf4;Frmd4a;C1qtnf7;Angpt2;Snrnp48;Ccdc60;Sik1;Por;Maged2;Tlr2;Limd1;Mpp6;Ptger3;Hfe;Wnt16;Hapln1;Il15ra;Wee1;Colec11;Rfx2;Tmem82;Psmd9;Klf15;Fermt2;Mrpl27;Tmem26;Ptgs2;Sap30;Has3;Hsp90aa1;Lrrk1;Prc1;Ntn4;Ank3;Rassf2;Id4;Lmcd1;Zfr;Dpy19l3;Popdc3;Cd74;Pak3;Galnt6;Vcan;Lnx1;Hspa1b;Enpep;Tigd4;Mthfr;Ier3;Tet1;Prss12;Trim2;Fmo2;Fmo3;Rspo3;Dgkh;Cacnb2;Rcan1;Rhobtb1;S100a7a;Slc37a2;Serpini1;Dusp14;Klf9;Clec2d;Adrb1;Mapre2;Zfp36l2;Stil;Espn;Ncald,0.096698,0.016119,-0.049198,0.071215,-0.080579,-0.130481,-0.030081,-0.036208,-0.08358,0.006752,-0.039044,-0.084887,0.010482
NFE2 (human),149,Pkig;Gata3;Sult1a1;Kcnb1;Dusp8;Bhlhe40;Bik;Pcyt2;Kcnd3;Ahsa2;Adamts10;Ip6k2;Unc5b;Mfsd10;Epb41;Egr2;Xbp1;Sphkap;Il16;Sec14l1;Kit;Tcap;Pnpla2;Chchd10;Plau;Ets1;Eef2k;Lasp1;Rrm2;Tef;Plk2;Nr1d2;Prdm16;Cdkn2c;Smoc1;Angptl4;Angptl2;Cdkn1a;Slc8a3;Tle1;Mamstr;Angpt4;Pir;Dnajb1;Phactr3;Drd1;Selenbp1;P2rx5;Cebpb;Adamts8;Tub;Sik1;Cbfa2t3;Vasn;Cited2;Rab6b;Vwc2;Bambi;Hfe;Rasd2;Efna1;Cdh16;Tiparp;Axin2;Lpin3;Hapln1;Lonrf1;Ddit3;Thra;Ngef;Pdxk;Slc5a3;Hes6;Klf12;Lefty1;Nanos1;Vwa3a;F3;Tmem51;Lag3;Zbtb16;Mapkapk3;Slc25a34;Hr;Pfkfb3;Lingo1;Dclk1;Ank3;Wnk4;Rgl1;Rassf3;Rassf4;Mrps6;Anln;Id3;Socs3;Per2;Sertad3;Lax1;Dpep1;Ndrg1;Klhl31;Rgs2;Prodh;Mmp3;Tbc1d1;Rbm44;Hspa1b;Ahnak;Slc16a10;Slc6a6;Pawr;Cyb561;Hrct1;Gprasp1;Tm9sf1;Hbegf;Sema4a;Dgkh;Sbsn;Rbbp4;Acss1;Igfbp2;Rcan1;Erf;Bag3;Txnrd3;Inmt;Limch1;Slc24a4;Lsp1;Pfn1;Antxr1;Dpf1;Glul;Patz1;Tsc22d3;Sgk1;Stc2;Serp2;Tgfbi;Arid5a;Smad7;Dock5;Nr4a1;Tmem108;Hspb7;Palld;Camk2b,0.09588,0.000205,-0.063096,0.070121,-0.095675,-0.170062,-0.040669,-0.075939,-0.143651,-0.024161,-0.02746,-0.093118,0.042712
FOXJ1 (human),66,Stard3;Pkig;Zbtb8a;Pdgfc;Sult1a1;Bik;Rasl10a;Srsf5;Rnaseh2b;Pipox;Jam2;Map3k6;Eif4ebp1;Synpo2l;Acp6;Tspan15;Hnrnpa1;Capsl;Il16;Tfap4;Ptprd;Dync1i2;Rftn1;Herpud1;Sertad3;Creg2;Proca1;Klhl31;Capn3;Pak4;Pak6;Ccnb1ip1;Mmp3;Bmp3;Mast4;Fam98b;Lama2;Spata24;Hspa1b;Serpine1;Serpinf1;Nr1d1;Hspa4l;Tesc;Rnf145;Sulf1;Snrpn;Usp2;Cacnb2;Fam107a;Klf9;Nceh1;Gpm6b;Lman2l;Dpf1;Sgk1;Igsf9;Stip1;Mpp2;Vwc2;Lox;Usp42;Hspb1;Plaur;Slc4a8;Ddit3,0.093859,-0.013653,-0.134532,0.081414,-0.107512,-0.198685,-0.021876,-0.080634,-0.191366,0.011035,-0.070687,-0.15854,0.023706
SREBF2 (human),63,Tob2;Klf12;Ism1;C3;Hoxc10;Fos;Fabp3;Peli1;Ndst3;Zbtb16;Rasl10a;Mapkapk3;Leo1;Osgin1;Ky;Adamts10;Ip6k2;Syt12;Rassf2;Zbed5;Tg;Csdc2;Rftn1;Pnpla2;Zbp1;Hsd17b7;Htra4;Plb1;Nav2;Rbm14;Hnrnpm;Cd9;Serpine1;St3gal5;Nr1d1;Slc6a6;Cyb561;Prdm16;Fmo4;Map1a;Lpcat2;Adamtsl5;Tle1;Ablim1;Hmgn2;Limch1;Klf2;Dnaja1;Apobr;Prr5l;Adamts1;Tnni3;Ifrd2;Rpusd4;Stc2;Tgfbi;Arid5a;Smad6;Ubc;Hspa8;Cldn7;Ddit3;Six4,0.091543,-0.025625,-0.124043,0.074115,-0.099695,-0.183216,-0.013902,-0.008151,-0.101595,0.106042,-0.065073,-0.167001,0.024097
RELA (human),149,Optc;Tob2;Oplah;Sult1a1;Sdf2l1;Sphk1;Bhlhe41;Mecom;Fos;Adam19;Ndst3;Rasl10b;Cdc25b;Ly6e;Srsf5;Hsp90b1;Npas4;Dlx5;Bcas2;Marcksl1;Unc5d;Cdc20;Crispld2;Epb41;Egr2;Xbp1;Grap;Sdc3;Sec14l1;Plau;Cav1;Nav2;Mknk2;Homer2;Hnrnpd;Plk3;Nr1d1;Gnl1;Timp1;Cdkn2c;Cdkn1a;Adamtsl5;Fkbp5;Csf1;Ablim1;Hmgn2;Mamstr;Dnajb2;Phactr3;Xirp1;Dnaja4;Cebpd;Haus8;Ifitm3;Arrdc2;Cited2;Cited4;Gdpd5;Atp1b1;Hfe;Rasd2;Cdh16;Fgfr2;Tiparp;Lpin3;Dbp;Lonrf1;Mlph;Ddit3;Thra;Rbm3;Stard3;Micall2;Hes1;Gbp5;Klf11;Fermt2;Lrrc32;Nanos1;Spsb1;Ptgs2;Prrx2;Hat1;Has3;Pfkfb3;Hsp90aa1;Lingo1;Hsp90ab1;Fhl3;Ntn4;Mia;Foxf1;Tagln2;Rcor2;Rassf3;Tspan4;Ccdc107;Socs3;Errfi1;Mnt;Dpep1;Ndrg1;Inhbb;Galnt6;Vcan;Rbm38;Eepd1;Prr7;Wsb1;Creb3l1;Unc119;Tmem200b;Rel;Rnf145;Tm9sf1;Gpr146;Rspo3;Sema4a;Sema4c;Sema5a;Cys1;Abhd11;Efhd2;Inmt;Cdk6;Mri1;Dusp18;Irx3;Asph;Clec2d;Uba52;Eif4a1;Arntl;Glul;Patz1;Tppp3;Krt18;Rpusd4;Aldoa;Acvrl1;Mapre2;Cilp2;Rgs17;Stil;Smad7;Nfkbia;Palld;Camk2b;Acan,0.087008,0.012126,-0.045414,0.074238,-0.074882,-0.121975,-0.014939,-0.043387,-0.096761,0.013949,-0.057514,-0.116123,-0.004576
PPARG (human),152,Pkig;Rapgef5;Lars2;Kcna2;Srsf5;Trim58;Ip6k2;Grap;Actr3b;Herpud1;Pclo;Nexn;Ccnb1ip1;Plau;Eef2k;Tef;Bloc1s1;Cdkn1a;Nampt;Fkbp5;Usp2;Ppef1;Insig1;Xirp1;Arrdc2;Ifit3;Nol3;Dock10;Plaur;Slc4a8;Chsy1;Pdxk;C3;Hsph1;Nanos1;Lrg1;Slc16a9;Fam13a;Lingo1;Me3;Fhl2;Mia;Capsl;Mme;Lax1;Capn3;Bmp3;Irf7;Npr3;Rbm14;Rbm44;Cyp1b1;Gipc2;Rnf145;Nmnat2;Ankrd23;Rbbp4;Slc15a2;Asph;Uba52;Akap5;Gpm6b;Pde1c;Patz1;Nmb;Sgk1;Nqo1;Tgfb2;Dock5;Palld;Hspd1;Atf3;Cenpa;Ndst3;Eif4ebp1;Acp6;Tspan15;Cdc20;Epb41;Aimp2;Sec14l1;Pnpla2;Ypel2;Gem;Narf;Atf7ip;Trib2;Trib3;Hnrnpm;Hnrnpd;Nr1d1;Gnl1;Gramd1c;Tmem38b;Rab20;Ldlr;Hmgn2;Ccdc42;Selenbp1;Adamts8;Cbfa2t3;Por;Klhdc8b;Hfe;Axin2;Wnt16;Idi1;Tmem82;Zbtb8a;Tmc7;Fabp3;Prrx2;Has3;Synpo2l;Lrrk1;Mboat1;Upp2;Ntn4;Scn2b;Tspan4;Cd14;Anln;Ptprd;Id1;Ide;Spc24;Pak6;Fdps;Rgs2;Mast4;Samhd1;Hspa1b;Parl;Serpinf1;Mthfr;Fmo2;Fmod;Sema4a;Cacnb2;Mri1;Dusp18;Clec2d;Prr5l;Fibin;Cilp2;Gdf15;Stil;Usp42;Pdzd2;Ncald;Pik3ip1;Camk2b,0.082994,0.004179,-0.06947,0.077062,-0.064327,-0.126057,-0.001887,-0.028876,-0.078398,0.035883,-0.078815,-0.143282,-0.02209
CACYBP (mouse),93,Fez1;Vps13a;Cryab;Sphk1;Rasl10b;Srsf5;Npas2;Kcnd3;Fbxo30;Ahsa1;Adamts10;Ip6k2;Marcksl1;Ntrk3;Syt12;Crispld2;C4b;Fam78b;Kcns3;Nrn1;Plau;Plb1;Lasp1;Rrm2;Trib3;Tef;Sv2a;Fam120c;Nr1d2;Xkr4;Rara;Gramd1c;G0s2;Smoc1;Tmem229b;Rab36;Ablim1;Ccdc42;Phactr3;Ccdc60;Ifitm3;Nipal4;Gm973;Mlf1;Zcchc24;Faim2;Gdpd5;Nol3;Dock10;Efna1;Wnt16;Hapln1;Il15ra;Slc4a8;Mlph;Tmem51;Fam13c;Dclk1;Chordc1;Ank3;Ppp1r1b;Tagln2;Socs2;Dynlt1b;Dpep1;Atoh8;Capn3;Pak6;Lnx1;Rbm44;Cygb;Nxnl2;Slc16a11;Slc6a6;Tesc;Pawr;Hrct1;Sulf1;Hbegf;Sema4a;Ankrd23;Sbsn;Cys1;Efhb;Hist1h4d;Igsf8;Igsf9;Stc2;Mpzl1;Nr4a2;Dock5;Pdzd2;Camk2b,0.079771,0.008382,-0.086401,0.098905,-0.047224,-0.125385,0.027541,-0.020356,-0.098289,0.059029,-0.071389,-0.1597,-0.005538
LEF1 (human),211,Mmp14;Bik;Srsf5;Rasl11a;Npas4;Map3k6;Bmf;Tnfrsf21;Unc5d;Txnip;Crispld2;Sphkap;Dync1i2;Chchd10;Htra4;Plau;Cytl1;Tnfaip6;Lasp1;Pcgf5;St3gal5;Gja4;Rara;G0s2;Cdkn1a;Hipk2;Tceal6;Ppef1;Dnajc1;Phactr3;Xirp1;Cpt1a;Dnaja1;Apcdd1;Arrdc3;Zcchc24;Atp1b1;Gsta4;Nol3;Fgfr2;Lpl;Slc4a8;Lum;Prex2;Gbp5;Vwa3a;Gk;Fam13c;Bdnf;Me3;Mmab;Ephb6;Fhl2;Fhl3;Ptprz1;Chordc1;Tagln2;Rcor2;Art3;Zbed5;Tg;Pcsk4;Per2;Stbd1;Dpep1;Proca1;Capn3;Mmp3;Hmgb3;Rbm38;Lama2;Asb2;Maml3;Tmem200b;Rnf145;Eln;Gprasp1;Sulf1;Nmnat2;Phlda1;Efhb;Ndp;Wasf1;Asph;Uba52;Glrx;Akap5;Abra;Nceh1;Pde1c;Gng10;Arl6ip5;Glul;Rpusd4;Sgk1;Acvrl1;Stip1;Ankrd1;Tgfb2;Fas;Elmo1;Pde7a;Manba;Ect2l;Cmtm6;Hspb7;Hspb1;Pde4b;Hist1h1c;Hspd1;Chchd6;Pdgfc;Pdgfb;Sult1a1;Hoxc10;Mecom;Cdkl5;Gmnn;Itga1;Cdc40;Itgb3;Ccdc80;Fam78b;Sec14l1;Nudt4;Tfap2b;Ypel2;Asb10;Cacna1d;Nav2;Fam71a;Cry1;Prelid2;Hnrnpd;Slc8a1;Slc8a3;Rab20;C1qtnf7;Hmgcs2;Angpt2;Hmgcs1;Ccdc42;Pir;Ccdc60;Gpbar1;Ptger3;Ptn;Tiparp;Wnt16;Lpin3;Colec11;Klf12;Abtb2;Zbtb8a;Peli1;Ptgs2;Prrx2;Pipox;Has3;Synpo2l;Upp2;Tm4sf1;Ppp1r3a;Ntn4;Ank3;Ctps;Ifi30;Anln;Id3;Lmcd1;Cd74;Atoh8;Pak4;Pak3;Galnt6;Vcan;Mast4;Ddx17;Prr7;Sytl5;Ahnak;Unc119;Ier5;Ier3;Cyb561;Fmo1;Fmo2;Fmo3;Fmo4;Dgkh;Nkx6-1;Cacnb2;Rcan1;Slc24a4;Prr5l;Antxr1;Chac1;Manf;Inpp5b;Tsc22d3;Rhou;Fibin;Adrb1;Stc2;Mapre2;Serp2;Cilp2;Gdf15;Smad7;Spry1;Camk2b,0.07795,0.001524,-0.056193,0.065602,-0.007187,-0.062364,0.037336,-0.05354,-0.094022,-0.012601,-0.076426,-0.115518,-0.025576
NFKB1 (mouse),180,Optc;Cryab;Pkig;Kcnb1;Dusp8;Tmeff2;Adam19;Rasl10b;Ly6e;Npas4;Gstt1;Htr2a;Cyp39a1;Crispld2;C4b;Xbp1;Grap;Rrad;Sdc3;Nexn;Ets1;Eef2k;Lasp1;Pcgf5;Adcy7;Sv2a;St3gal5;Trp53inp1;Rara;Adamtsl5;Ckm;Fam47e;Papss2;Tceal6;Usp2;Ppef1;Col14a1;Dnajb2;Phactr3;Dnaja1;Dnaja4;Cebpd;Ifit3;Gse1;Cstad;Atp1b1;Bambi;Trp53bp1;Cdh16;Dbp;Gm3336;Lonrf3;Lonrf1;Plaur;Dcn;Ddit3;Clock;Thra;Defb25;Stard4;Pdxk;Lin9;Prex2;Hes1;Lxn;C3;Lrg1;Rnaseh2b;Hr;Ky;Ust;Aph1a;Mgp;Rcor2;Mrps6;Tg;Ccdc107;Socs3;Socs2;Dynlt1b;Per3;Per1;Sertad4;Mt1;Bmp2;Rbm24;Pik3r3;Rbm38;Maml3;Creb3l1;Tal2;Eln;Gpr146;Rbbp4;Efhb;Fam107a;Txnrd3;Eif4a1;Pfn1;Akap5;Nceh1;Pde1c;Ankrd1;Fas;Arid5a;Hspa5;Nfkbia;Hist1h1c;Acan;Abcb1b;Baz1a;Pdgfc;Ism1;Bhlhe41;Cdkl5;Itga4;Ahsa1;Itgb3;Ccdc80;Fam78b;Csrnp1;Nfil3;Pnpla2;Ypel2;Rem1;Rnd3;Gng2;Smoc1;Rab20;Hmgn2;Frmd4a;Hmgcs2;Plekhg3;Tlr2;Cyp2b10;Mpp6;Cdk2ap1;Fbln7;Hfe;Il15ra;Colec11;Rfx2;Tmem82;Fermt2;Lrrc39;Ptgs2;Prrx2;Has3;Hsp90ab1;Dclk1;Wnk4;Ifi30;Rassf3;Tspan9;Ide;Ano1;Dpy19l3;Cd74;Slc1a4;Vcan;Tnnc1;Unc119;Pax1;Prss12;Rel;Fmo2;Sema4a;Sema4c;Sema5a;Igfbp6;Igfbp5;Klf4;Prr5l;Igsf9;Gdf15;Npy1r;Pdia6;Nr4a2;Nr4a1;Pdzd2,0.076666,-0.006451,-0.063146,0.054794,-0.04896,-0.09341,-5.2e-05,-0.05862,-0.105681,-0.00451,-0.083117,-0.141929,-0.035809
TFAP2A (mouse),109,Optc;Dusp8;Mecom;Bik;Rasl10b;Ly6e;Npas2;Itga4;Osgin1;Adamts12;Acp6;Ip6k2;Ntrk3;Unc5d;Crispld2;Rin3;Il16;Sdc3;Neu2;Grip2;Asb10;Pkdcc;Plb1;Cytl1;Myocd;Cyp26b1;Lasp1;Mknk2;Trib1;Adcy7;Gng2;Sv2a;Rara;Ckm;Hmgn2;Pitpnm2;Hmgcs2;Pir;Pecam1;Col14a1;Dnajb2;Phactr3;Cpt1a;Apobr;Wdr6;Vasn;Por;Cited2;Rab6b;Lpin3;Idi1;Il15ra;Thra;Stard3;Tmem82;Ngef;Psmd9;Klf12;Lxn;Lrg1;Lag3;Pipox;Has3;Pfkfb3;Fam13c;Hsp90aa1;Ky;Aph1a;Mmab;Hsp90ab1;Dclk1;Mapk12;Ppp1r3b;Ank3;Ppp1r1b;Ifi30;Arsg;Ccdc112;Csdc2;Socs3;Socs2;Ano1;Sertad4;Creg2;Nxph3;Ndrg1;Pak4;Prodh;Rbm24;Rbm38;Lnx1;Myc;Sbsn;Erf;Efhd2;Inmt;Pfn1;Akap5;Dpf1;Banp;Aldoa;Mapre2;Serp2;Gdf15;S1pr3;Smad6;Hspb7;Ncald;Pik3ip1,0.072276,-0.033442,-0.100757,0.037093,-0.027369,-0.096849,0.060822,-0.087713,-0.156628,-0.025397,-0.099645,-0.178313,-0.023152
